,,w,u,total_demand,served,un_served_demand,denied,los
31.0,231,1.0,0.0,32.0,42.0,-10.0,0.0,1.3125
31.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,233,0.0,7.0,34.0,34.0,0.0,0.0,1.0
31.0,234,12.0,0.0,60.0,50.0,10.0,0.0,0.8333333333333334
31.0,107,23.0,0.0,82.0,71.0,11.0,15.0,0.8658536585365854
31.0,236,9.0,0.0,106.0,116.0,-10.0,0.0,1.0943396226415094
31.0,237,3.0,21.0,84.0,81.0,3.0,0.0,0.9642857142857143
31.0,238,14.0,0.0,72.0,66.0,6.0,0.0,0.9166666666666666
31.0,239,12.0,0.0,60.0,48.0,12.0,0.0,0.8
31.0,113,3.0,3.0,31.0,28.0,3.0,0.0,0.9032258064516129
31.0,114,1.0,0.0,14.0,10.0,4.0,5.0,0.7142857142857143
31.0,243,1.0,0.0,2.0,0.0,2.0,1.0,0.0
31.0,116,3.0,0.0,6.0,3.0,3.0,0.0,0.5
31.0,244,2.0,0.0,11.0,4.0,7.0,6.0,0.36363636363636365
31.0,246,4.0,0.0,25.0,22.0,3.0,1.0,0.88
31.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,249,0.0,4.0,30.0,30.0,0.0,0.0,1.0
31.0,125,4.0,2.0,10.0,6.0,4.0,0.0,0.6
31.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,4,5.0,0.0,14.0,14.0,0.0,0.0,1.0
32.0,261,4.0,0.0,9.0,5.0,4.0,2.0,0.5555555555555556
32.0,262,0.0,23.0,56.0,56.0,0.0,0.0,1.0
32.0,263,2.0,1.0,69.0,73.0,-4.0,0.0,1.0579710144927537
32.0,137,12.0,0.0,58.0,46.0,12.0,0.0,0.7931034482758621
32.0,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,13,7.0,0.0,41.0,32.0,9.0,7.0,0.7804878048780488
32.0,140,19.0,0.0,90.0,74.0,16.0,0.0,0.8222222222222222
32.0,141,8.0,0.0,112.0,111.0,1.0,0.0,0.9910714285714286
32.0,142,0.0,0.0,79.0,79.0,0.0,0.0,1.0
32.0,143,11.0,11.0,35.0,34.0,1.0,0.0,0.9714285714285714
32.0,144,8.0,0.0,12.0,4.0,8.0,0.0,0.3333333333333333
32.0,148,0.0,1.0,11.0,16.0,-5.0,5.0,1.4545454545454546
32.0,151,0.0,1.0,34.0,36.0,-2.0,0.0,1.0588235294117647
32.0,24,5.0,0.0,15.0,9.0,6.0,5.0,0.6
32.0,152,5.0,1.0,7.0,2.0,5.0,1.0,0.2857142857142857
32.0,158,7.0,0.0,24.0,17.0,7.0,2.0,0.7083333333333334
32.0,161,3.0,11.0,63.0,66.0,-3.0,0.0,1.0476190476190477
32.0,162,6.0,5.0,90.0,84.0,6.0,0.0,0.9333333333333333
32.0,163,9.0,3.0,34.0,37.0,-3.0,2.0,1.088235294117647
32.0,164,8.0,0.0,47.0,39.0,8.0,0.0,0.8297872340425532
32.0,166,4.0,2.0,14.0,10.0,4.0,2.0,0.7142857142857143
32.0,41,6.0,0.0,21.0,17.0,4.0,1.0,0.8095238095238095
32.0,42,5.0,5.0,14.0,9.0,5.0,0.0,0.6428571428571429
32.0,43,2.0,1.0,31.0,34.0,-3.0,0.0,1.096774193548387
32.0,170,7.0,0.0,118.0,116.0,2.0,0.0,0.9830508474576272
32.0,45,1.0,0.0,3.0,2.0,1.0,1.0,0.6666666666666666
32.0,48,3.0,19.0,95.0,92.0,3.0,0.0,0.968421052631579
32.0,50,7.0,0.0,43.0,29.0,14.0,13.0,0.6744186046511628
32.0,186,6.0,0.0,185.0,183.0,2.0,0.0,0.9891891891891892
32.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,68,7.0,0.0,52.0,53.0,-1.0,0.0,1.0192307692307692
32.0,74,8.0,0.0,25.0,16.0,9.0,5.0,0.64
32.0,75,18.0,0.0,35.0,20.0,15.0,9.0,0.5714285714285714
32.0,79,15.0,0.0,65.0,51.0,14.0,13.0,0.7846153846153846
32.0,209,2.0,1.0,3.0,0.0,3.0,2.0,0.0
32.0,211,0.0,2.0,10.0,3.0,7.0,9.0,0.3
32.0,87,8.0,0.0,23.0,7.0,16.0,9.0,0.30434782608695654
32.0,88,5.0,0.0,7.0,3.0,4.0,4.0,0.42857142857142855
32.0,90,12.0,0.0,38.0,30.0,8.0,17.0,0.7894736842105263
32.0,224,6.0,11.0,19.0,13.0,6.0,0.0,0.6842105263157895
32.0,100,1.0,23.0,78.0,77.0,1.0,0.0,0.9871794871794872
32.0,229,13.0,0.0,67.0,63.0,4.0,0.0,0.9402985074626866
32.0,230,12.0,0.0,43.0,28.0,15.0,4.0,0.6511627906976745
32.0,231,8.0,0.0,30.0,23.0,7.0,0.0,0.7666666666666667
32.0,232,1.0,0.0,4.0,0.0,4.0,3.0,0.0
32.0,233,2.0,0.0,49.0,47.0,2.0,0.0,0.9591836734693877
32.0,234,13.0,0.0,57.0,54.0,3.0,0.0,0.9473684210526315
32.0,107,26.0,0.0,81.0,76.0,5.0,0.0,0.9382716049382716
32.0,236,41.0,0.0,146.0,109.0,37.0,5.0,0.7465753424657534
32.0,237,12.0,0.0,122.0,113.0,9.0,0.0,0.9262295081967213
32.0,238,16.0,0.0,65.0,61.0,4.0,0.0,0.9384615384615385
32.0,239,26.0,0.0,83.0,69.0,14.0,0.0,0.8313253012048193
32.0,113,7.0,0.0,45.0,25.0,20.0,15.0,0.5555555555555556
32.0,114,3.0,5.0,12.0,10.0,2.0,0.0,0.8333333333333334
32.0,243,0.0,0.0,1.0,0.0,1.0,2.0,0.0
32.0,116,5.0,0.0,10.0,3.0,7.0,5.0,0.3
32.0,244,2.0,0.0,8.0,8.0,0.0,0.0,1.0
32.0,246,0.0,0.0,20.0,20.0,0.0,2.0,1.0
32.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,249,6.0,2.0,37.0,31.0,6.0,0.0,0.8378378378378378
32.0,125,1.0,0.0,7.0,5.0,2.0,5.0,0.7142857142857143
32.0,127,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,4,0.0,0.0,11.0,13.0,-2.0,3.0,1.1818181818181819
33.0,261,1.0,0.0,6.0,2.0,4.0,7.0,0.3333333333333333
33.0,262,0.0,16.0,68.0,68.0,0.0,0.0,1.0
33.0,263,23.0,0.0,88.0,65.0,23.0,0.0,0.7386363636363636
33.0,137,19.0,0.0,64.0,46.0,18.0,9.0,0.71875
33.0,12,0.0,0.0,1.0,0.0,1.0,1.0,0.0
33.0,13,10.0,0.0,40.0,29.0,11.0,5.0,0.725
33.0,140,39.0,0.0,97.0,76.0,21.0,0.0,0.7835051546391752
33.0,141,23.0,0.0,110.0,91.0,19.0,0.0,0.8272727272727273
33.0,142,7.0,14.0,68.0,61.0,7.0,0.0,0.8970588235294118
33.0,143,7.0,0.0,47.0,40.0,7.0,10.0,0.851063829787234
33.0,144,4.0,0.0,10.0,10.0,0.0,4.0,1.0
33.0,148,0.0,0.0,12.0,12.0,0.0,0.0,1.0
33.0,151,12.0,0.0,38.0,26.0,12.0,0.0,0.6842105263157895
33.0,24,3.0,0.0,11.0,13.0,-2.0,0.0,1.1818181818181819
33.0,152,8.0,4.0,6.0,0.0,6.0,3.0,0.0
33.0,158,1.0,1.0,14.0,17.0,-3.0,3.0,1.2142857142857142
33.0,161,6.0,2.0,46.0,40.0,6.0,0.0,0.8695652173913043
33.0,162,4.0,0.0,77.0,75.0,2.0,0.0,0.974025974025974
33.0,163,4.0,0.0,37.0,41.0,-4.0,0.0,1.1081081081081081
33.0,164,15.0,0.0,52.0,43.0,9.0,1.0,0.8269230769230769
33.0,166,0.0,0.0,12.0,14.0,-2.0,1.0,1.1666666666666667
33.0,41,0.0,2.0,26.0,22.0,4.0,10.0,0.8461538461538461
33.0,42,0.0,0.0,12.0,14.0,-2.0,3.0,1.1666666666666667
33.0,43,0.0,8.0,16.0,18.0,-2.0,0.0,1.125
33.0,170,16.0,0.0,123.0,112.0,11.0,0.0,0.9105691056910569
33.0,45,2.0,0.0,4.0,0.0,4.0,2.0,0.0
33.0,48,15.0,24.0,94.0,79.0,15.0,0.0,0.8404255319148937
33.0,50,2.0,0.0,35.0,32.0,3.0,7.0,0.9142857142857143
33.0,186,22.0,0.0,161.0,141.0,20.0,0.0,0.8757763975155279
33.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,68,6.0,0.0,47.0,47.0,0.0,0.0,1.0
33.0,74,0.0,6.0,15.0,16.0,-1.0,5.0,1.0666666666666667
33.0,75,16.0,0.0,49.0,33.0,16.0,17.0,0.673469387755102
33.0,79,24.0,0.0,65.0,45.0,20.0,10.0,0.6923076923076923
33.0,209,1.0,1.0,1.0,1.0,0.0,0.0,1.0
33.0,211,1.0,1.0,9.0,8.0,1.0,0.0,0.8888888888888888
33.0,87,6.0,0.0,23.0,15.0,8.0,8.0,0.6521739130434783
33.0,88,2.0,0.0,10.0,6.0,4.0,7.0,0.6
33.0,90,16.0,0.0,36.0,28.0,8.0,3.0,0.7777777777777778
33.0,224,2.0,4.0,14.0,15.0,-1.0,3.0,1.0714285714285714
33.0,100,0.0,8.0,103.0,103.0,0.0,0.0,1.0
33.0,229,21.0,0.0,90.0,80.0,10.0,0.0,0.8888888888888888
33.0,230,9.0,0.0,49.0,51.0,-2.0,0.0,1.0408163265306123
33.0,231,7.0,0.0,36.0,25.0,11.0,12.0,0.6944444444444444
33.0,232,1.0,0.0,3.0,0.0,3.0,3.0,0.0
33.0,233,4.0,0.0,69.0,67.0,2.0,0.0,0.9710144927536232
33.0,234,12.0,0.0,55.0,49.0,6.0,5.0,0.8909090909090909
33.0,107,35.0,0.0,89.0,69.0,20.0,6.0,0.7752808988764045
33.0,236,61.0,0.0,176.0,145.0,31.0,6.0,0.8238636363636364
33.0,237,25.0,0.0,123.0,105.0,18.0,0.0,0.8536585365853658
33.0,238,26.0,0.0,88.0,77.0,11.0,0.0,0.875
33.0,239,39.0,0.0,88.0,67.0,21.0,2.0,0.7613636363636364
33.0,113,14.0,0.0,49.0,40.0,9.0,1.0,0.8163265306122449
33.0,114,1.0,0.0,17.0,9.0,8.0,10.0,0.5294117647058824
33.0,243,1.0,0.0,2.0,1.0,1.0,0.0,0.5
33.0,116,1.0,0.0,10.0,5.0,5.0,9.0,0.5
33.0,244,1.0,1.0,5.0,4.0,1.0,2.0,0.8
33.0,246,0.0,0.0,25.0,23.0,2.0,2.0,0.92
33.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,249,3.0,0.0,42.0,45.0,-3.0,0.0,1.0714285714285714
33.0,125,1.0,0.0,10.0,7.0,3.0,3.0,0.7
33.0,127,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,4,0.0,3.0,7.0,7.0,0.0,0.0,1.0
34.0,261,3.0,1.0,6.0,3.0,3.0,1.0,0.5
34.0,262,26.0,0.0,90.0,64.0,26.0,0.0,0.7111111111111111
34.0,263,23.0,0.0,83.0,74.0,9.0,7.0,0.891566265060241
34.0,137,21.0,0.0,72.0,57.0,15.0,12.0,0.7916666666666666
34.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,13,8.0,0.0,43.0,28.0,15.0,17.0,0.6511627906976745
34.0,140,31.0,0.0,102.0,99.0,3.0,7.0,0.9705882352941176
34.0,141,39.0,0.0,114.0,92.0,22.0,0.0,0.8070175438596491
34.0,142,13.0,25.0,76.0,67.0,9.0,0.0,0.881578947368421
34.0,143,3.0,0.0,48.0,51.0,-3.0,1.0,1.0625
34.0,144,0.0,0.0,13.0,12.0,1.0,5.0,0.9230769230769231
34.0,148,7.0,0.0,14.0,7.0,7.0,0.0,0.5
34.0,151,5.0,0.0,32.0,30.0,2.0,8.0,0.9375
34.0,24,1.0,0.0,17.0,10.0,7.0,8.0,0.5882352941176471
34.0,152,1.0,0.0,4.0,5.0,-1.0,6.0,1.25
34.0,158,0.0,1.0,18.0,9.0,9.0,9.0,0.5
34.0,161,16.0,0.0,61.0,49.0,12.0,0.0,0.8032786885245902
34.0,162,36.0,0.0,115.0,77.0,38.0,4.0,0.6695652173913044
34.0,163,11.0,0.0,48.0,37.0,11.0,4.0,0.7708333333333334
34.0,164,10.0,0.0,58.0,52.0,6.0,9.0,0.896551724137931
34.0,166,6.0,0.0,16.0,9.0,7.0,1.0,0.5625
34.0,41,0.0,5.0,14.0,14.0,0.0,0.0,1.0
34.0,42,4.0,0.0,16.0,12.0,4.0,0.0,0.75
34.0,43,3.0,0.0,29.0,26.0,3.0,0.0,0.896551724137931
34.0,170,31.0,0.0,134.0,116.0,18.0,0.0,0.8656716417910447
34.0,45,0.0,0.0,0.0,0.0,0.0,2.0,0.0
34.0,48,9.0,0.0,109.0,114.0,-5.0,0.0,1.0458715596330275
34.0,50,6.0,0.0,47.0,42.0,5.0,0.0,0.8936170212765957
34.0,186,58.0,0.0,155.0,113.0,42.0,3.0,0.7290322580645161
34.0,194,0.0,0.0,1.0,0.0,1.0,1.0,0.0
34.0,68,15.0,0.0,52.0,32.0,20.0,9.0,0.6153846153846154
34.0,74,0.0,0.0,19.0,19.0,0.0,0.0,1.0
34.0,75,13.0,0.0,42.0,40.0,2.0,3.0,0.9523809523809523
34.0,79,18.0,0.0,51.0,53.0,-2.0,2.0,1.0392156862745099
34.0,209,2.0,0.0,8.0,0.0,8.0,7.0,0.0
34.0,211,2.0,2.0,10.0,9.0,1.0,0.0,0.9
34.0,87,4.0,0.0,17.0,14.0,3.0,5.0,0.8235294117647058
34.0,88,4.0,0.0,16.0,9.0,7.0,4.0,0.5625
34.0,90,28.0,0.0,60.0,26.0,34.0,20.0,0.43333333333333335
34.0,224,1.0,0.0,21.0,21.0,0.0,0.0,1.0
34.0,100,8.0,0.0,95.0,87.0,8.0,0.0,0.9157894736842105
34.0,229,35.0,0.0,86.0,59.0,27.0,9.0,0.686046511627907
34.0,230,6.0,0.0,51.0,46.0,5.0,8.0,0.9019607843137255
34.0,231,10.0,0.0,40.0,34.0,6.0,2.0,0.85
34.0,232,1.0,0.0,4.0,0.0,4.0,4.0,0.0
34.0,233,11.0,11.0,52.0,43.0,9.0,0.0,0.8269230769230769
34.0,234,21.0,0.0,52.0,41.0,11.0,0.0,0.7884615384615384
34.0,107,43.0,0.0,100.0,75.0,25.0,14.0,0.75
34.0,236,52.0,0.0,142.0,128.0,14.0,19.0,0.9014084507042254
34.0,237,25.0,0.0,107.0,104.0,3.0,0.0,0.9719626168224299
34.0,238,20.0,0.0,98.0,84.0,14.0,17.0,0.8571428571428571
34.0,239,24.0,0.0,92.0,82.0,10.0,22.0,0.8913043478260869
34.0,113,16.0,0.0,48.0,38.0,10.0,4.0,0.7916666666666666
34.0,114,3.0,3.0,22.0,20.0,2.0,0.0,0.9090909090909091
34.0,243,1.0,1.0,1.0,0.0,1.0,1.0,0.0
34.0,116,1.0,0.0,5.0,5.0,0.0,0.0,1.0
34.0,244,0.0,2.0,4.0,5.0,-1.0,0.0,1.25
34.0,246,4.0,10.0,20.0,16.0,4.0,0.0,0.8
34.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,249,12.0,0.0,59.0,42.0,17.0,7.0,0.711864406779661
34.0,125,3.0,0.0,9.0,4.0,5.0,3.0,0.4444444444444444
34.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,128,0.0,0.0,1.0,0.0,1.0,1.0,0.0
35.0,4,1.0,0.0,20.0,14.0,6.0,5.0,0.7
35.0,261,1.0,0.0,9.0,4.0,5.0,7.0,0.4444444444444444
35.0,262,29.0,0.0,73.0,54.0,19.0,13.0,0.7397260273972602
35.0,263,35.0,0.0,87.0,53.0,34.0,17.0,0.6091954022988506
35.0,137,19.0,0.0,57.0,47.0,10.0,9.0,0.8245614035087719
35.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,13,10.0,0.0,51.0,48.0,3.0,1.0,0.9411764705882353
35.0,140,29.0,0.0,104.0,88.0,16.0,16.0,0.8461538461538461
35.0,141,38.0,0.0,117.0,82.0,35.0,36.0,0.7008547008547008
35.0,142,3.0,0.0,84.0,88.0,-4.0,0.0,1.0476190476190477
35.0,143,13.0,0.0,59.0,46.0,13.0,0.0,0.7796610169491526
35.0,144,0.0,0.0,10.0,8.0,2.0,2.0,0.8
35.0,148,5.0,0.0,11.0,10.0,1.0,2.0,0.9090909090909091
35.0,151,14.0,0.0,38.0,26.0,12.0,2.0,0.6842105263157895
35.0,24,1.0,5.0,15.0,14.0,1.0,0.0,0.9333333333333333
35.0,152,0.0,2.0,3.0,1.0,2.0,3.0,0.3333333333333333
35.0,158,8.0,0.0,35.0,26.0,9.0,1.0,0.7428571428571429
35.0,161,23.0,0.0,85.0,53.0,32.0,23.0,0.6235294117647059
35.0,162,29.0,0.0,101.0,95.0,6.0,8.0,0.9405940594059405
35.0,163,18.0,0.0,60.0,50.0,10.0,0.0,0.8333333333333334
35.0,164,24.0,0.0,61.0,43.0,18.0,0.0,0.7049180327868853
35.0,166,2.0,0.0,19.0,15.0,4.0,7.0,0.7894736842105263
35.0,41,0.0,4.0,11.0,11.0,0.0,0.0,1.0
35.0,42,4.0,0.0,10.0,4.0,6.0,5.0,0.4
35.0,43,0.0,1.0,28.0,29.0,-1.0,0.0,1.0357142857142858
35.0,170,53.0,0.0,127.0,94.0,33.0,10.0,0.7401574803149606
35.0,45,1.0,0.0,4.0,1.0,3.0,2.0,0.25
35.0,48,26.0,0.0,133.0,112.0,21.0,0.0,0.8421052631578947
35.0,50,12.0,0.0,45.0,38.0,7.0,0.0,0.8444444444444444
35.0,186,54.0,0.0,151.0,132.0,19.0,20.0,0.8741721854304636
35.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,68,28.0,0.0,58.0,39.0,19.0,4.0,0.6724137931034483
35.0,74,2.0,6.0,14.0,12.0,2.0,0.0,0.8571428571428571
35.0,75,3.0,0.0,22.0,30.0,-8.0,0.0,1.3636363636363635
35.0,79,15.0,0.0,66.0,47.0,19.0,20.0,0.7121212121212122
35.0,209,1.0,0.0,4.0,4.0,0.0,0.0,1.0
35.0,211,1.0,0.0,16.0,2.0,14.0,15.0,0.125
35.0,87,4.0,0.0,15.0,12.0,3.0,2.0,0.8
35.0,88,0.0,2.0,11.0,7.0,4.0,8.0,0.6363636363636364
35.0,90,15.0,0.0,57.0,44.0,13.0,24.0,0.7719298245614035
35.0,224,6.0,0.0,25.0,20.0,5.0,0.0,0.8
35.0,100,9.0,0.0,70.0,55.0,15.0,10.0,0.7857142857142857
35.0,229,38.0,0.0,106.0,100.0,6.0,0.0,0.9433962264150944
35.0,230,15.0,0.0,53.0,40.0,13.0,2.0,0.7547169811320755
35.0,231,17.0,0.0,46.0,28.0,18.0,9.0,0.6086956521739131
35.0,232,0.0,2.0,2.0,2.0,0.0,1.0,1.0
35.0,233,5.0,0.0,60.0,66.0,-6.0,0.0,1.1
35.0,234,20.0,0.0,54.0,43.0,11.0,11.0,0.7962962962962963
35.0,107,26.0,0.0,92.0,72.0,20.0,37.0,0.782608695652174
35.0,236,59.0,0.0,150.0,116.0,34.0,25.0,0.7733333333333333
35.0,237,41.0,0.0,131.0,102.0,29.0,7.0,0.7786259541984732
35.0,238,16.0,0.0,81.0,80.0,1.0,3.0,0.9876543209876543
35.0,239,23.0,0.0,98.0,98.0,0.0,0.0,1.0
35.0,113,24.0,0.0,56.0,33.0,23.0,14.0,0.5892857142857143
35.0,114,3.0,0.0,19.0,19.0,0.0,0.0,1.0
35.0,243,1.0,0.0,2.0,1.0,1.0,1.0,0.5
35.0,116,1.0,0.0,6.0,3.0,3.0,3.0,0.5
35.0,244,4.0,0.0,11.0,6.0,5.0,1.0,0.5454545454545454
35.0,246,8.0,0.0,36.0,32.0,4.0,0.0,0.8888888888888888
35.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,249,18.0,0.0,60.0,49.0,11.0,3.0,0.8166666666666667
35.0,125,1.0,0.0,7.0,2.0,5.0,7.0,0.2857142857142857
35.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,4,0.0,6.0,10.0,11.0,-1.0,0.0,1.1
36.0,261,7.0,0.0,14.0,3.0,11.0,5.0,0.21428571428571427
36.0,262,27.0,0.0,79.0,61.0,18.0,18.0,0.7721518987341772
36.0,263,34.0,0.0,86.0,69.0,17.0,15.0,0.8023255813953488
36.0,137,19.0,0.0,50.0,45.0,5.0,5.0,0.9
36.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,13,16.0,0.0,53.0,47.0,6.0,0.0,0.8867924528301887
36.0,140,40.0,0.0,102.0,79.0,23.0,9.0,0.7745098039215687
36.0,141,46.0,0.0,125.0,93.0,32.0,21.0,0.744
36.0,142,20.0,0.0,79.0,62.0,17.0,0.0,0.7848101265822784
36.0,143,20.0,0.0,60.0,48.0,12.0,5.0,0.8
36.0,144,4.0,0.0,11.0,7.0,4.0,0.0,0.6363636363636364
36.0,148,2.0,0.0,22.0,8.0,14.0,16.0,0.36363636363636365
36.0,151,14.0,0.0,39.0,31.0,8.0,8.0,0.7948717948717948
36.0,24,5.0,0.0,12.0,7.0,5.0,0.0,0.5833333333333334
36.0,152,1.0,0.0,5.0,3.0,2.0,1.0,0.6
36.0,158,6.0,0.0,29.0,19.0,10.0,10.0,0.6551724137931034
36.0,161,42.0,0.0,102.0,80.0,22.0,1.0,0.7843137254901961
36.0,162,35.0,0.0,118.0,84.0,34.0,24.0,0.711864406779661
36.0,163,9.0,0.0,52.0,34.0,18.0,23.0,0.6538461538461539
36.0,164,15.0,0.0,62.0,50.0,12.0,20.0,0.8064516129032258
36.0,166,0.0,1.0,15.0,13.0,2.0,3.0,0.8666666666666667
36.0,41,0.0,3.0,12.0,10.0,2.0,2.0,0.8333333333333334
36.0,42,2.0,2.0,6.0,4.0,2.0,4.0,0.6666666666666666
36.0,43,12.0,0.0,40.0,24.0,16.0,4.0,0.6
36.0,170,66.0,0.0,139.0,98.0,41.0,22.0,0.7050359712230215
36.0,45,1.0,3.0,7.0,6.0,1.0,1.0,0.8571428571428571
36.0,48,54.0,0.0,133.0,104.0,29.0,0.0,0.7819548872180451
36.0,50,4.0,0.0,37.0,31.0,6.0,14.0,0.8378378378378378
36.0,186,60.0,0.0,157.0,107.0,50.0,40.0,0.6815286624203821
36.0,194,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,68,25.0,0.0,66.0,52.0,14.0,14.0,0.7878787878787878
36.0,74,0.0,0.0,17.0,19.0,-2.0,0.0,1.1176470588235294
36.0,75,12.0,0.0,26.0,15.0,11.0,1.0,0.5769230769230769
36.0,79,25.0,0.0,60.0,44.0,16.0,3.0,0.7333333333333333
36.0,209,0.0,0.0,1.0,1.0,0.0,1.0,1.0
36.0,211,5.0,0.0,11.0,6.0,5.0,1.0,0.5454545454545454
36.0,87,3.0,0.0,34.0,24.0,10.0,11.0,0.7058823529411765
36.0,88,0.0,2.0,7.0,7.0,0.0,0.0,1.0
36.0,90,12.0,0.0,61.0,53.0,8.0,8.0,0.8688524590163934
36.0,224,2.0,0.0,25.0,27.0,-2.0,0.0,1.08
36.0,100,13.0,0.0,76.0,69.0,7.0,1.0,0.9078947368421053
36.0,229,38.0,0.0,106.0,82.0,24.0,20.0,0.7735849056603774
36.0,230,14.0,0.0,45.0,30.0,15.0,15.0,0.6666666666666666
36.0,231,21.0,0.0,52.0,32.0,20.0,12.0,0.6153846153846154
36.0,232,3.0,0.0,6.0,2.0,4.0,1.0,0.3333333333333333
36.0,233,10.0,0.0,61.0,56.0,5.0,0.0,0.9180327868852459
36.0,234,17.0,0.0,70.0,47.0,23.0,24.0,0.6714285714285714
36.0,107,36.0,0.0,94.0,78.0,16.0,4.0,0.8297872340425532
36.0,236,49.0,0.0,155.0,130.0,25.0,27.0,0.8387096774193549
36.0,237,53.0,0.0,159.0,90.0,69.0,55.0,0.5660377358490566
36.0,238,22.0,0.0,91.0,68.0,23.0,16.0,0.7472527472527473
36.0,239,31.0,0.0,89.0,75.0,14.0,0.0,0.8426966292134831
36.0,113,12.0,0.0,47.0,41.0,6.0,18.0,0.8723404255319149
36.0,114,6.0,0.0,23.0,19.0,4.0,1.0,0.8260869565217391
36.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,116,0.0,1.0,6.0,6.0,0.0,1.0,1.0
36.0,244,2.0,0.0,7.0,4.0,3.0,4.0,0.5714285714285714
36.0,246,19.0,0.0,51.0,30.0,21.0,9.0,0.5882352941176471
36.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,249,15.0,0.0,53.0,53.0,0.0,2.0,1.0
36.0,125,3.0,0.0,16.0,12.0,4.0,1.0,0.75
36.0,127,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,4,3.0,0.0,8.0,5.0,3.0,0.0,0.625
37.0,261,6.0,2.0,12.0,8.0,4.0,4.0,0.6666666666666666
37.0,262,11.0,0.0,69.0,54.0,15.0,31.0,0.782608695652174
37.0,263,21.0,0.0,69.0,64.0,5.0,16.0,0.927536231884058
37.0,137,16.0,0.0,53.0,29.0,24.0,22.0,0.5471698113207547
37.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,13,15.0,0.0,41.0,34.0,7.0,6.0,0.8292682926829268
37.0,140,24.0,0.0,90.0,73.0,17.0,31.0,0.8111111111111111
37.0,141,40.0,0.0,91.0,76.0,15.0,18.0,0.8351648351648352
37.0,142,21.0,0.0,83.0,62.0,21.0,17.0,0.7469879518072289
37.0,143,20.0,0.0,63.0,40.0,23.0,18.0,0.6349206349206349
37.0,144,5.0,0.0,12.0,7.0,5.0,4.0,0.5833333333333334
37.0,148,0.0,2.0,8.0,8.0,0.0,1.0,1.0
37.0,151,7.0,0.0,30.0,26.0,4.0,10.0,0.8666666666666667
37.0,24,5.0,2.0,9.0,9.0,0.0,0.0,1.0
37.0,152,0.0,1.0,4.0,3.0,1.0,2.0,0.75
37.0,158,13.0,0.0,38.0,31.0,7.0,0.0,0.8157894736842105
37.0,161,23.0,0.0,88.0,88.0,0.0,18.0,1.0
37.0,162,49.0,0.0,126.0,93.0,33.0,17.0,0.7380952380952381
37.0,163,13.0,0.0,64.0,43.0,21.0,14.0,0.671875
37.0,164,11.0,0.0,58.0,49.0,9.0,12.0,0.8448275862068966
37.0,166,0.0,3.0,10.0,9.0,1.0,1.0,0.9
37.0,41,1.0,5.0,13.0,12.0,1.0,0.0,0.9230769230769231
37.0,42,2.0,0.0,4.0,0.0,4.0,3.0,0.0
37.0,43,5.0,3.0,22.0,23.0,-1.0,6.0,1.0454545454545454
37.0,170,41.0,0.0,136.0,131.0,5.0,27.0,0.9632352941176471
37.0,45,1.0,1.0,4.0,3.0,1.0,0.0,0.75
37.0,48,55.0,0.0,115.0,95.0,20.0,14.0,0.8260869565217391
37.0,50,4.0,11.0,24.0,22.0,2.0,1.0,0.9166666666666666
37.0,186,66.0,0.0,173.0,145.0,28.0,16.0,0.838150289017341
37.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,68,21.0,0.0,61.0,59.0,2.0,4.0,0.9672131147540983
37.0,74,0.0,5.0,9.0,9.0,0.0,0.0,1.0
37.0,75,6.0,0.0,26.0,23.0,3.0,9.0,0.8846153846153846
