,,w,u,total_demand,served,un_served_demand,denied,los
29.0,211,2.0,3.0,6.0,4.0,2.0,0.0,0.6666666666666666
29.0,87,10.0,6.0,16.0,6.0,10.0,0.0,0.375
29.0,88,3.0,3.0,7.0,4.0,3.0,0.0,0.5714285714285714
29.0,90,5.0,23.0,38.0,33.0,5.0,0.0,0.868421052631579
29.0,224,0.0,12.0,17.0,17.0,0.0,0.0,1.0
29.0,100,11.0,78.0,118.0,107.0,11.0,0.0,0.9067796610169492
29.0,229,6.0,33.0,45.0,39.0,6.0,0.0,0.8666666666666667
29.0,230,0.0,20.0,29.0,29.0,0.0,0.0,1.0
29.0,231,0.0,5.0,30.0,30.0,0.0,0.0,1.0
29.0,232,1.0,0.0,2.0,1.0,1.0,0.0,0.5
29.0,233,3.0,24.0,42.0,39.0,3.0,0.0,0.9285714285714286
29.0,234,3.0,26.0,39.0,36.0,3.0,0.0,0.9230769230769231
29.0,107,0.0,34.0,59.0,59.0,0.0,0.0,1.0
29.0,236,0.0,43.0,94.0,94.0,0.0,0.0,1.0
29.0,237,0.0,40.0,64.0,64.0,0.0,0.0,1.0
29.0,238,12.0,18.0,50.0,38.0,12.0,0.0,0.76
29.0,239,6.0,35.0,47.0,41.0,6.0,0.0,0.8723404255319149
29.0,113,9.0,14.0,32.0,23.0,9.0,0.0,0.71875
29.0,114,4.0,4.0,8.0,4.0,4.0,0.0,0.5
29.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,116,2.0,0.0,6.0,1.0,5.0,3.0,0.16666666666666666
29.0,244,1.0,1.0,2.0,0.0,2.0,1.0,0.0
29.0,246,0.0,12.0,11.0,9.0,2.0,2.0,0.8181818181818182
29.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,249,0.0,5.0,27.0,27.0,0.0,0.0,1.0
29.0,125,1.0,2.0,6.0,5.0,1.0,0.0,0.8333333333333334
29.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4,0.0,3.0,3.0,3.0,0.0,0.0,1.0
30.0,261,0.0,0.0,8.0,6.0,2.0,5.0,0.75
30.0,262,8.0,46.0,80.0,72.0,8.0,0.0,0.9
30.0,263,8.0,38.0,74.0,66.0,8.0,0.0,0.8918918918918919
30.0,137,2.0,31.0,48.0,47.0,1.0,0.0,0.9791666666666666
30.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,13,8.0,18.0,35.0,27.0,8.0,0.0,0.7714285714285715
30.0,140,0.0,28.0,44.0,44.0,0.0,0.0,1.0
30.0,141,0.0,55.0,86.0,86.0,0.0,0.0,1.0
30.0,142,2.0,45.0,66.0,64.0,2.0,0.0,0.9696969696969697
30.0,143,6.0,17.0,42.0,39.0,3.0,0.0,0.9285714285714286
30.0,144,3.0,0.0,7.0,4.0,3.0,1.0,0.5714285714285714
30.0,148,3.0,2.0,8.0,5.0,3.0,0.0,0.625
30.0,151,0.0,19.0,24.0,25.0,-1.0,0.0,1.0416666666666667
30.0,24,2.0,6.0,7.0,7.0,0.0,0.0,1.0
30.0,152,4.0,2.0,4.0,0.0,4.0,1.0,0.0
30.0,158,0.0,5.0,16.0,16.0,0.0,0.0,1.0
30.0,161,2.0,26.0,38.0,36.0,2.0,0.0,0.9473684210526315
30.0,162,0.0,50.0,87.0,87.0,0.0,0.0,1.0
30.0,163,8.0,17.0,22.0,18.0,4.0,0.0,0.8181818181818182
30.0,164,0.0,20.0,26.0,28.0,-2.0,0.0,1.0769230769230769
30.0,166,2.0,3.0,4.0,2.0,2.0,0.0,0.5
30.0,41,2.0,3.0,12.0,10.0,2.0,0.0,0.8333333333333334
30.0,42,3.0,7.0,6.0,4.0,2.0,0.0,0.6666666666666666
30.0,43,2.0,16.0,23.0,21.0,2.0,0.0,0.9130434782608695
30.0,170,6.0,56.0,84.0,78.0,6.0,0.0,0.9285714285714286
30.0,45,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,48,4.0,67.0,98.0,94.0,4.0,0.0,0.9591836734693877
30.0,50,4.0,18.0,27.0,24.0,3.0,0.0,0.8888888888888888
30.0,186,1.0,98.0,155.0,154.0,1.0,0.0,0.9935483870967742
30.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,68,7.0,33.0,51.0,59.0,-8.0,0.0,1.1568627450980393
30.0,74,0.0,3.0,21.0,24.0,-3.0,0.0,1.1428571428571428
30.0,75,11.0,9.0,31.0,22.0,9.0,0.0,0.7096774193548387
30.0,79,1.0,17.0,42.0,47.0,-5.0,0.0,1.119047619047619
30.0,209,1.0,0.0,2.0,1.0,1.0,0.0,0.5
30.0,211,0.0,2.0,4.0,6.0,-2.0,0.0,1.5
30.0,87,0.0,0.0,16.0,20.0,-4.0,5.0,1.25
30.0,88,0.0,2.0,6.0,7.0,-1.0,2.0,1.1666666666666667
30.0,90,4.0,28.0,39.0,39.0,0.0,0.0,1.0
30.0,224,0.0,2.0,14.0,14.0,0.0,0.0,1.0
30.0,100,0.0,72.0,123.0,130.0,-7.0,0.0,1.056910569105691
30.0,229,7.0,30.0,49.0,46.0,3.0,0.0,0.9387755102040817
30.0,230,6.0,19.0,36.0,30.0,6.0,0.0,0.8333333333333334
30.0,231,0.0,9.0,42.0,42.0,0.0,0.0,1.0
30.0,232,1.0,3.0,1.0,1.0,0.0,0.0,1.0
30.0,233,2.0,20.0,31.0,30.0,1.0,0.0,0.967741935483871
30.0,234,3.0,22.0,42.0,39.0,3.0,0.0,0.9285714285714286
30.0,107,8.0,49.0,76.0,68.0,8.0,0.0,0.8947368421052632
30.0,236,8.0,56.0,99.0,91.0,8.0,0.0,0.9191919191919192
30.0,237,18.0,47.0,85.0,67.0,18.0,0.0,0.788235294117647
30.0,238,0.0,30.0,51.0,62.0,-11.0,0.0,1.2156862745098038
30.0,239,8.0,41.0,46.0,43.0,3.0,0.0,0.9347826086956522
30.0,113,3.0,18.0,30.0,36.0,-6.0,0.0,1.2
30.0,114,1.0,0.0,11.0,11.0,0.0,0.0,1.0
30.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,116,3.0,1.0,6.0,2.0,4.0,3.0,0.3333333333333333
30.0,244,2.0,0.0,5.0,2.0,3.0,2.0,0.4
30.0,246,3.0,6.0,14.0,11.0,3.0,0.0,0.7857142857142857
30.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,249,0.0,23.0,39.0,39.0,0.0,0.0,1.0
30.0,125,0.0,0.0,7.0,5.0,2.0,3.0,0.7142857142857143
30.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4,2.0,0.0,10.0,8.0,2.0,0.0,0.8
31.0,261,0.0,2.0,6.0,6.0,0.0,0.0,1.0
31.0,262,0.0,40.0,80.0,86.0,-6.0,0.0,1.075
31.0,263,6.0,39.0,71.0,71.0,0.0,0.0,1.0
31.0,137,0.0,27.0,54.0,55.0,-1.0,0.0,1.0185185185185186
31.0,12,0.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,13,7.0,9.0,18.0,17.0,1.0,0.0,0.9444444444444444
31.0,140,0.0,33.0,71.0,71.0,0.0,0.0,1.0
31.0,141,3.0,38.0,73.0,70.0,3.0,0.0,0.958904109589041
31.0,142,13.0,30.0,74.0,62.0,12.0,0.0,0.8378378378378378
31.0,143,1.0,21.0,42.0,47.0,-5.0,0.0,1.119047619047619
31.0,144,0.0,1.0,2.0,3.0,-1.0,1.0,1.5
31.0,148,0.0,0.0,19.0,15.0,4.0,7.0,0.7894736842105263
31.0,151,5.0,14.0,29.0,24.0,5.0,0.0,0.8275862068965517
31.0,24,2.0,9.0,10.0,10.0,0.0,0.0,1.0
31.0,152,2.0,0.0,7.0,4.0,3.0,5.0,0.5714285714285714
31.0,158,2.0,3.0,14.0,12.0,2.0,0.0,0.8571428571428571
31.0,161,2.0,27.0,56.0,55.0,1.0,0.0,0.9821428571428571
31.0,162,6.0,54.0,96.0,90.0,6.0,0.0,0.9375
31.0,163,4.0,22.0,38.0,42.0,-4.0,0.0,1.105263157894737
31.0,164,0.0,21.0,37.0,37.0,0.0,0.0,1.0
31.0,166,11.0,3.0,22.0,9.0,13.0,4.0,0.4090909090909091
31.0,41,0.0,0.0,22.0,24.0,-2.0,0.0,1.0909090909090908
31.0,42,0.0,0.0,10.0,12.0,-2.0,1.0,1.2
31.0,43,0.0,4.0,16.0,18.0,-2.0,0.0,1.125
31.0,170,9.0,48.0,101.0,96.0,5.0,0.0,0.9504950495049505
31.0,45,0.0,0.0,3.0,0.0,3.0,3.0,0.0
31.0,48,0.0,52.0,90.0,94.0,-4.0,0.0,1.0444444444444445
31.0,50,0.0,18.0,29.0,32.0,-3.0,0.0,1.103448275862069
31.0,186,1.0,86.0,176.0,175.0,1.0,0.0,0.9943181818181818
31.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,68,9.0,26.0,50.0,48.0,2.0,0.0,0.96
31.0,74,0.0,10.0,20.0,19.0,1.0,0.0,0.95
31.0,75,0.0,17.0,36.0,47.0,-11.0,0.0,1.3055555555555556
31.0,79,10.0,21.0,63.0,54.0,9.0,0.0,0.8571428571428571
31.0,209,0.0,1.0,1.0,1.0,0.0,1.0,1.0
31.0,211,1.0,1.0,3.0,2.0,1.0,0.0,0.6666666666666666
31.0,87,1.0,8.0,12.0,11.0,1.0,0.0,0.9166666666666666
31.0,88,2.0,0.0,10.0,8.0,2.0,0.0,0.8
31.0,90,0.0,26.0,56.0,60.0,-4.0,0.0,1.0714285714285714
31.0,224,3.0,4.0,28.0,25.0,3.0,0.0,0.8928571428571429
31.0,100,1.0,63.0,135.0,134.0,1.0,0.0,0.9925925925925926
31.0,229,11.0,40.0,68.0,63.0,5.0,0.0,0.9264705882352942
31.0,230,0.0,17.0,32.0,36.0,-4.0,0.0,1.125
31.0,231,0.0,18.0,32.0,32.0,0.0,0.0,1.0
31.0,232,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
31.0,233,1.0,13.0,34.0,35.0,-1.0,0.0,1.0294117647058822
31.0,234,8.0,21.0,60.0,54.0,6.0,0.0,0.9
31.0,107,0.0,42.0,82.0,88.0,-6.0,0.0,1.0731707317073171
31.0,236,17.0,45.0,106.0,92.0,14.0,0.0,0.8679245283018868
31.0,237,0.0,42.0,84.0,99.0,-15.0,0.0,1.1785714285714286
31.0,238,9.0,36.0,72.0,63.0,9.0,0.0,0.875
31.0,239,5.0,24.0,60.0,63.0,-3.0,0.0,1.05
31.0,113,15.0,20.0,31.0,19.0,12.0,0.0,0.6129032258064516
31.0,114,0.0,2.0,14.0,14.0,0.0,0.0,1.0
31.0,243,0.0,0.0,2.0,0.0,2.0,2.0,0.0
31.0,116,1.0,0.0,6.0,7.0,-1.0,1.0,1.1666666666666667
31.0,244,6.0,0.0,11.0,1.0,10.0,6.0,0.09090909090909091
31.0,246,6.0,0.0,25.0,22.0,3.0,0.0,0.88
31.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,249,0.0,16.0,30.0,30.0,0.0,0.0,1.0
31.0,125,4.0,3.0,10.0,6.0,4.0,0.0,0.6
31.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,4,3.0,5.0,14.0,12.0,2.0,1.0,0.8571428571428571
32.0,261,2.0,0.0,9.0,7.0,2.0,0.0,0.7777777777777778
32.0,262,4.0,26.0,56.0,52.0,4.0,0.0,0.9285714285714286
32.0,263,9.0,28.0,69.0,66.0,3.0,0.0,0.9565217391304348
32.0,137,9.0,26.0,58.0,49.0,9.0,0.0,0.8448275862068966
32.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,13,14.0,0.0,41.0,33.0,8.0,0.0,0.8048780487804879
32.0,140,0.0,29.0,90.0,90.0,0.0,0.0,1.0
32.0,141,0.0,46.0,112.0,113.0,-1.0,0.0,1.0089285714285714
32.0,142,3.0,28.0,79.0,87.0,-8.0,0.0,1.1012658227848102
32.0,143,5.0,14.0,35.0,30.0,5.0,0.0,0.8571428571428571
32.0,144,3.0,0.0,12.0,7.0,5.0,2.0,0.5833333333333334
32.0,148,0.0,8.0,11.0,11.0,0.0,0.0,1.0
32.0,151,0.0,1.0,34.0,38.0,-4.0,0.0,1.1176470588235294
32.0,24,2.0,1.0,15.0,15.0,0.0,0.0,1.0
32.0,152,0.0,3.0,7.0,8.0,-1.0,1.0,1.1428571428571428
32.0,158,6.0,0.0,24.0,20.0,4.0,0.0,0.8333333333333334
32.0,161,8.0,28.0,63.0,55.0,8.0,0.0,0.873015873015873
32.0,162,8.0,43.0,90.0,84.0,6.0,0.0,0.9333333333333333
32.0,163,0.0,12.0,34.0,36.0,-2.0,0.0,1.0588235294117647
32.0,164,0.0,22.0,47.0,47.0,0.0,0.0,1.0
32.0,166,0.0,3.0,14.0,23.0,-9.0,0.0,1.6428571428571428
32.0,41,7.0,0.0,21.0,14.0,7.0,0.0,0.6666666666666666
32.0,42,5.0,1.0,14.0,8.0,6.0,1.0,0.5714285714285714
32.0,43,0.0,0.0,31.0,31.0,0.0,0.0,1.0
32.0,170,7.0,58.0,118.0,116.0,2.0,0.0,0.9830508474576272
32.0,45,1.0,0.0,3.0,2.0,1.0,0.0,0.6666666666666666
32.0,48,4.0,37.0,95.0,91.0,4.0,0.0,0.9578947368421052
32.0,50,12.0,20.0,43.0,31.0,12.0,0.0,0.7209302325581395
32.0,186,0.0,82.0,185.0,185.0,0.0,0.0,1.0
32.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,68,0.0,31.0,52.0,60.0,-8.0,0.0,1.1538461538461537
32.0,74,0.0,3.0,25.0,25.0,0.0,0.0,1.0
32.0,75,12.0,20.0,35.0,23.0,12.0,0.0,0.6571428571428571
32.0,79,0.0,24.0,65.0,70.0,-5.0,0.0,1.0769230769230769
32.0,209,3.0,1.0,3.0,0.0,3.0,0.0,0.0
32.0,211,4.0,0.0,10.0,4.0,6.0,3.0,0.4
32.0,87,4.0,0.0,23.0,14.0,9.0,5.0,0.6086956521739131
32.0,88,1.0,2.0,7.0,7.0,0.0,1.0,1.0
32.0,90,8.0,19.0,38.0,30.0,8.0,0.0,0.7894736842105263
32.0,224,6.0,10.0,19.0,15.0,4.0,0.0,0.7894736842105263
32.0,100,5.0,43.0,78.0,73.0,5.0,0.0,0.9358974358974359
32.0,229,2.0,24.0,67.0,73.0,-6.0,0.0,1.0895522388059702
32.0,230,0.0,21.0,43.0,43.0,0.0,0.0,1.0
32.0,231,8.0,13.0,30.0,22.0,8.0,0.0,0.7333333333333333
32.0,232,0.0,2.0,4.0,0.0,4.0,4.0,0.0
32.0,233,0.0,23.0,49.0,49.0,0.0,0.0,1.0
32.0,234,1.0,27.0,57.0,64.0,-7.0,0.0,1.1228070175438596
32.0,107,0.0,45.0,81.0,81.0,0.0,0.0,1.0
32.0,236,25.0,69.0,146.0,136.0,10.0,0.0,0.9315068493150684
32.0,237,1.0,74.0,122.0,121.0,1.0,0.0,0.9918032786885246
32.0,238,14.0,31.0,65.0,59.0,6.0,0.0,0.9076923076923077
32.0,239,0.0,37.0,83.0,86.0,-3.0,0.0,1.036144578313253
32.0,113,6.0,12.0,45.0,44.0,1.0,10.0,0.9777777777777777
32.0,114,2.0,6.0,12.0,10.0,2.0,0.0,0.8333333333333334
32.0,243,0.0,0.0,1.0,0.0,1.0,1.0,0.0
32.0,116,2.0,0.0,10.0,5.0,5.0,3.0,0.5
32.0,244,3.0,0.0,8.0,7.0,1.0,3.0,0.875
32.0,246,5.0,3.0,20.0,20.0,0.0,0.0,1.0
32.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,249,0.0,12.0,37.0,37.0,0.0,0.0,1.0
32.0,125,0.0,2.0,7.0,10.0,-3.0,0.0,1.4285714285714286
32.0,127,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,4,0.0,5.0,11.0,13.0,-2.0,0.0,1.1818181818181819
33.0,261,3.0,1.0,6.0,5.0,1.0,0.0,0.8333333333333334
33.0,262,6.0,18.0,68.0,65.0,3.0,0.0,0.9558823529411765
33.0,263,0.0,22.0,88.0,93.0,-5.0,0.0,1.0568181818181819
33.0,137,0.0,34.0,64.0,71.0,-7.0,0.0,1.109375
33.0,12,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,13,13.0,0.0,40.0,34.0,6.0,5.0,0.85
33.0,140,5.0,58.0,97.0,92.0,5.0,0.0,0.9484536082474226
33.0,141,11.0,54.0,110.0,99.0,11.0,0.0,0.9
33.0,142,0.0,31.0,68.0,69.0,-1.0,0.0,1.0147058823529411
33.0,143,2.0,15.0,47.0,49.0,-2.0,0.0,1.0425531914893618
33.0,144,0.0,4.0,10.0,11.0,-1.0,0.0,1.1
33.0,148,0.0,4.0,12.0,12.0,0.0,0.0,1.0
33.0,151,13.0,9.0,38.0,25.0,13.0,0.0,0.6578947368421053
33.0,24,4.0,3.0,11.0,9.0,2.0,0.0,0.8181818181818182
33.0,152,0.0,0.0,6.0,5.0,1.0,1.0,0.8333333333333334
33.0,158,0.0,5.0,14.0,19.0,-5.0,0.0,1.3571428571428572
33.0,161,0.0,23.0,46.0,51.0,-5.0,0.0,1.108695652173913
33.0,162,11.0,35.0,77.0,73.0,4.0,0.0,0.948051948051948
33.0,163,0.0,13.0,37.0,37.0,0.0,0.0,1.0
33.0,164,1.0,19.0,52.0,51.0,1.0,0.0,0.9807692307692307
33.0,166,0.0,0.0,12.0,12.0,0.0,0.0,1.0
33.0,41,9.0,0.0,26.0,22.0,4.0,1.0,0.8461538461538461
33.0,42,0.0,3.0,12.0,12.0,0.0,5.0,1.0
33.0,43,2.0,10.0,16.0,14.0,2.0,0.0,0.875
33.0,170,0.0,43.0,123.0,125.0,-2.0,0.0,1.016260162601626
33.0,45,1.0,0.0,4.0,4.0,0.0,0.0,1.0
33.0,48,1.0,37.0,94.0,94.0,0.0,0.0,1.0
33.0,50,4.0,15.0,35.0,42.0,-7.0,0.0,1.2
33.0,186,5.0,77.0,161.0,156.0,5.0,0.0,0.968944099378882
33.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,68,9.0,16.0,47.0,38.0,9.0,0.0,0.8085106382978723
33.0,74,4.0,8.0,15.0,11.0,4.0,0.0,0.7333333333333333
33.0,75,7.0,0.0,49.0,53.0,-4.0,0.0,1.0816326530612246
33.0,79,11.0,30.0,65.0,54.0,11.0,0.0,0.8307692307692308
33.0,209,1.0,0.0,1.0,2.0,-1.0,0.0,2.0
33.0,211,0.0,4.0,9.0,12.0,-3.0,1.0,1.3333333333333333
33.0,87,3.0,0.0,23.0,23.0,0.0,0.0,1.0
33.0,88,3.0,0.0,10.0,8.0,2.0,0.0,0.8
33.0,90,7.0,25.0,36.0,35.0,1.0,0.0,0.9722222222222222
33.0,224,0.0,9.0,14.0,19.0,-5.0,0.0,1.3571428571428572
33.0,100,0.0,51.0,103.0,103.0,0.0,0.0,1.0
33.0,229,5.0,28.0,90.0,85.0,5.0,0.0,0.9444444444444444
33.0,230,3.0,15.0,49.0,46.0,3.0,0.0,0.9387755102040817
33.0,231,0.0,2.0,36.0,43.0,-7.0,0.0,1.1944444444444444
33.0,232,1.0,0.0,3.0,2.0,1.0,0.0,0.6666666666666666
33.0,233,0.0,35.0,69.0,69.0,0.0,0.0,1.0
33.0,234,0.0,25.0,55.0,56.0,-1.0,0.0,1.018181818181818
33.0,107,0.0,44.0,89.0,89.0,0.0,0.0,1.0
33.0,236,0.0,49.0,176.0,197.0,-21.0,0.0,1.1193181818181819
33.0,237,18.0,55.0,123.0,105.0,18.0,0.0,0.8536585365853658
33.0,238,15.0,29.0,88.0,83.0,5.0,0.0,0.9431818181818182
33.0,239,15.0,21.0,88.0,73.0,15.0,0.0,0.8295454545454546
33.0,113,0.0,4.0,49.0,52.0,-3.0,0.0,1.0612244897959184
33.0,114,0.0,6.0,17.0,19.0,-2.0,0.0,1.1176470588235294
33.0,243,1.0,3.0,2.0,0.0,2.0,1.0,0.0
33.0,116,0.0,0.0,10.0,12.0,-2.0,0.0,1.2
33.0,244,0.0,0.0,5.0,5.0,0.0,3.0,1.0
33.0,246,1.0,0.0,25.0,28.0,-3.0,1.0,1.12
33.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,249,0.0,23.0,42.0,42.0,0.0,0.0,1.0
33.0,125,0.0,2.0,10.0,10.0,0.0,0.0,1.0
33.0,127,0.0,0.0,0.0,0.0,0.0,1.0,0.0
