,,w,u,total_demand,served,un_served_demand,denied,los
33.0,243,1.0,0.0,2.0,1.0,1.0,0.0,0.5
33.0,116,2.0,0.0,10.0,4.0,6.0,7.0,0.4
33.0,244,1.0,2.0,5.0,4.0,1.0,2.0,0.8
33.0,246,5.0,0.0,25.0,20.0,5.0,0.0,0.8
33.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,249,14.0,0.0,42.0,38.0,4.0,4.0,0.9047619047619048
33.0,125,0.0,2.0,10.0,10.0,0.0,1.0,1.0
33.0,127,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,4,0.0,3.0,7.0,7.0,0.0,0.0,1.0
34.0,261,4.0,0.0,6.0,2.0,4.0,0.0,0.3333333333333333
34.0,262,29.0,0.0,90.0,52.0,38.0,22.0,0.5777777777777777
34.0,263,23.0,0.0,83.0,67.0,16.0,5.0,0.8072289156626506
34.0,137,24.0,0.0,72.0,56.0,16.0,4.0,0.7777777777777778
34.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,13,8.0,0.0,43.0,30.0,13.0,13.0,0.6976744186046512
34.0,140,42.0,0.0,102.0,84.0,18.0,11.0,0.8235294117647058
34.0,141,29.0,0.0,114.0,98.0,16.0,0.0,0.8596491228070176
34.0,142,13.0,2.0,76.0,67.0,9.0,0.0,0.881578947368421
34.0,143,5.0,0.0,48.0,40.0,8.0,8.0,0.8333333333333334
34.0,144,0.0,2.0,13.0,5.0,8.0,12.0,0.38461538461538464
34.0,148,2.0,0.0,14.0,12.0,2.0,0.0,0.8571428571428571
34.0,151,5.0,0.0,32.0,30.0,2.0,10.0,0.9375
34.0,24,0.0,0.0,17.0,14.0,3.0,5.0,0.8235294117647058
34.0,152,1.0,0.0,4.0,5.0,-1.0,6.0,1.25
34.0,158,0.0,0.0,18.0,14.0,4.0,6.0,0.7777777777777778
34.0,161,4.0,0.0,61.0,61.0,0.0,0.0,1.0
34.0,162,32.0,0.0,115.0,85.0,30.0,0.0,0.7391304347826086
34.0,163,11.0,0.0,48.0,39.0,9.0,10.0,0.8125
34.0,164,15.0,0.0,58.0,51.0,7.0,2.0,0.8793103448275862
34.0,166,4.0,0.0,16.0,12.0,4.0,0.0,0.75
34.0,41,2.0,0.0,14.0,15.0,-1.0,1.0,1.0714285714285714
34.0,42,2.0,0.0,16.0,8.0,8.0,6.0,0.5
34.0,43,4.0,0.0,29.0,25.0,4.0,0.0,0.8620689655172413
34.0,170,19.0,0.0,134.0,117.0,17.0,0.0,0.8731343283582089
34.0,45,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
34.0,48,3.0,0.0,109.0,120.0,-11.0,0.0,1.1009174311926606
34.0,50,13.0,0.0,47.0,35.0,12.0,0.0,0.7446808510638298
34.0,186,15.0,23.0,155.0,140.0,15.0,0.0,0.9032258064516129
34.0,194,0.0,0.0,1.0,0.0,1.0,1.0,0.0
34.0,68,1.0,0.0,52.0,52.0,0.0,0.0,1.0
34.0,74,7.0,0.0,19.0,9.0,10.0,3.0,0.47368421052631576
34.0,75,15.0,0.0,42.0,40.0,2.0,1.0,0.9523809523809523
34.0,79,17.0,0.0,51.0,41.0,10.0,0.0,0.803921568627451
34.0,209,2.0,0.0,8.0,1.0,7.0,6.0,0.125
34.0,211,4.0,0.0,10.0,7.0,3.0,1.0,0.7
34.0,87,2.0,0.0,17.0,18.0,-1.0,3.0,1.0588235294117647
34.0,88,7.0,0.0,16.0,8.0,8.0,3.0,0.5
34.0,90,22.0,0.0,60.0,38.0,22.0,1.0,0.6333333333333333
34.0,224,4.0,0.0,21.0,16.0,5.0,2.0,0.7619047619047619
34.0,100,0.0,3.0,95.0,95.0,0.0,0.0,1.0
34.0,229,35.0,0.0,86.0,71.0,15.0,4.0,0.8255813953488372
34.0,230,11.0,0.0,51.0,49.0,2.0,0.0,0.9607843137254902
34.0,231,13.0,0.0,40.0,20.0,20.0,11.0,0.5
34.0,232,1.0,0.0,4.0,2.0,2.0,2.0,0.5
34.0,233,11.0,11.0,52.0,45.0,7.0,0.0,0.8653846153846154
34.0,234,9.0,5.0,52.0,43.0,9.0,0.0,0.8269230769230769
34.0,107,28.0,0.0,100.0,83.0,17.0,0.0,0.83
34.0,236,50.0,0.0,142.0,123.0,19.0,35.0,0.8661971830985915
34.0,237,27.0,0.0,107.0,96.0,11.0,25.0,0.897196261682243
34.0,238,20.0,0.0,98.0,77.0,21.0,33.0,0.7857142857142857
34.0,239,28.0,0.0,92.0,76.0,16.0,11.0,0.8260869565217391
34.0,113,8.0,0.0,48.0,46.0,2.0,0.0,0.9583333333333334
34.0,114,10.0,0.0,22.0,13.0,9.0,0.0,0.5909090909090909
34.0,243,1.0,1.0,1.0,0.0,1.0,1.0,0.0
34.0,116,1.0,1.0,5.0,5.0,0.0,1.0,1.0
34.0,244,1.0,0.0,4.0,2.0,2.0,2.0,0.5
34.0,246,4.0,1.0,20.0,17.0,3.0,4.0,0.85
34.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,249,13.0,0.0,59.0,37.0,22.0,22.0,0.6271186440677966
34.0,125,3.0,0.0,9.0,5.0,4.0,1.0,0.5555555555555556
34.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,128,0.0,0.0,1.0,0.0,1.0,1.0,0.0
35.0,4,1.0,0.0,20.0,12.0,8.0,7.0,0.6
35.0,261,0.0,0.0,9.0,5.0,4.0,8.0,0.5555555555555556
35.0,262,27.0,0.0,73.0,64.0,9.0,10.0,0.8767123287671232
35.0,263,33.0,0.0,87.0,68.0,19.0,4.0,0.7816091954022989
35.0,137,7.0,0.0,57.0,70.0,-13.0,2.0,1.2280701754385965
35.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,13,14.0,0.0,51.0,33.0,18.0,12.0,0.6470588235294118
35.0,140,30.0,0.0,104.0,73.0,31.0,38.0,0.7019230769230769
35.0,141,35.0,0.0,117.0,95.0,22.0,13.0,0.811965811965812
35.0,142,23.0,0.0,84.0,58.0,26.0,13.0,0.6904761904761905
35.0,143,19.0,0.0,59.0,42.0,17.0,2.0,0.711864406779661
35.0,144,0.0,0.0,10.0,7.0,3.0,3.0,0.7
35.0,148,5.0,0.0,11.0,8.0,3.0,0.0,0.7272727272727273
35.0,151,10.0,0.0,38.0,29.0,9.0,3.0,0.7631578947368421
35.0,24,5.0,0.0,15.0,10.0,5.0,0.0,0.6666666666666666
35.0,152,0.0,1.0,3.0,2.0,1.0,2.0,0.6666666666666666
35.0,158,8.0,0.0,35.0,16.0,19.0,11.0,0.45714285714285713
35.0,161,16.0,0.0,85.0,70.0,15.0,0.0,0.8235294117647058
35.0,162,38.0,0.0,101.0,86.0,15.0,5.0,0.8514851485148515
35.0,163,8.0,1.0,60.0,58.0,2.0,2.0,0.9666666666666667
35.0,164,18.0,0.0,61.0,56.0,5.0,0.0,0.9180327868852459
35.0,166,2.0,0.0,19.0,11.0,8.0,10.0,0.5789473684210527
35.0,41,0.0,0.0,11.0,10.0,1.0,3.0,0.9090909090909091
35.0,42,1.0,1.0,10.0,8.0,2.0,3.0,0.8
35.0,43,8.0,0.0,28.0,23.0,5.0,0.0,0.8214285714285714
35.0,170,45.0,0.0,127.0,99.0,28.0,0.0,0.7795275590551181
35.0,45,1.0,0.0,4.0,0.0,4.0,3.0,0.0
35.0,48,42.0,0.0,133.0,91.0,42.0,0.0,0.6842105263157895
35.0,50,13.0,0.0,45.0,38.0,7.0,6.0,0.8444444444444444
35.0,186,9.0,15.0,151.0,150.0,1.0,0.0,0.9933774834437086
35.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,68,14.0,11.0,58.0,44.0,14.0,0.0,0.7586206896551724
35.0,74,2.0,1.0,14.0,17.0,-3.0,2.0,1.2142857142857142
35.0,75,2.0,0.0,22.0,31.0,-9.0,1.0,1.4090909090909092
35.0,79,15.0,0.0,66.0,46.0,20.0,20.0,0.696969696969697
35.0,209,1.0,1.0,4.0,3.0,1.0,1.0,0.75
35.0,211,1.0,0.0,16.0,4.0,12.0,14.0,0.25
35.0,87,4.0,0.0,15.0,8.0,7.0,5.0,0.5333333333333333
35.0,88,0.0,1.0,11.0,9.0,2.0,8.0,0.8181818181818182
35.0,90,14.0,0.0,57.0,44.0,13.0,20.0,0.7719298245614035
35.0,224,8.0,0.0,25.0,15.0,10.0,5.0,0.6
35.0,100,0.0,11.0,70.0,70.0,0.0,0.0,1.0
35.0,229,44.0,0.0,106.0,89.0,17.0,4.0,0.839622641509434
35.0,230,15.0,0.0,53.0,31.0,22.0,18.0,0.5849056603773585
35.0,231,13.0,0.0,46.0,29.0,17.0,16.0,0.6304347826086957
35.0,232,0.0,2.0,2.0,1.0,1.0,2.0,0.5
35.0,233,24.0,0.0,60.0,47.0,13.0,0.0,0.7833333333333333
35.0,234,6.0,0.0,54.0,52.0,2.0,0.0,0.9629629629629629
35.0,107,24.0,0.0,92.0,77.0,15.0,18.0,0.8369565217391305
35.0,236,50.0,0.0,150.0,137.0,13.0,7.0,0.9133333333333333
35.0,237,31.0,0.0,131.0,123.0,8.0,2.0,0.9389312977099237
35.0,238,26.0,0.0,81.0,65.0,16.0,6.0,0.8024691358024691
35.0,239,33.0,0.0,98.0,72.0,26.0,19.0,0.7346938775510204
35.0,113,11.0,0.0,56.0,50.0,6.0,0.0,0.8928571428571429
35.0,114,7.0,0.0,19.0,16.0,3.0,5.0,0.8421052631578947
35.0,243,1.0,0.0,2.0,0.0,2.0,2.0,0.0
35.0,116,0.0,1.0,6.0,6.0,0.0,1.0,1.0
35.0,244,4.0,0.0,11.0,1.0,10.0,7.0,0.09090909090909091
35.0,246,15.0,0.0,36.0,25.0,11.0,0.0,0.6944444444444444
35.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,249,16.0,0.0,60.0,49.0,11.0,6.0,0.8166666666666667
35.0,125,1.0,0.0,7.0,3.0,4.0,5.0,0.42857142857142855
35.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,4,0.0,1.0,10.0,10.0,0.0,0.0,1.0
36.0,261,4.0,0.0,14.0,8.0,6.0,2.0,0.5714285714285714
36.0,262,22.0,0.0,79.0,71.0,8.0,10.0,0.8987341772151899
36.0,263,36.0,0.0,86.0,50.0,36.0,30.0,0.5813953488372093
36.0,137,5.0,0.0,50.0,48.0,2.0,0.0,0.96
36.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,13,15.0,0.0,53.0,39.0,14.0,11.0,0.7358490566037735
36.0,140,34.0,0.0,102.0,81.0,21.0,14.0,0.7941176470588235
36.0,141,46.0,0.0,125.0,96.0,29.0,16.0,0.768
36.0,142,21.0,0.0,79.0,70.0,9.0,9.0,0.8860759493670886
36.0,143,20.0,0.0,60.0,53.0,7.0,5.0,0.8833333333333333
36.0,144,5.0,0.0,11.0,6.0,5.0,0.0,0.5454545454545454
36.0,148,4.0,0.0,22.0,13.0,9.0,9.0,0.5909090909090909
36.0,151,15.0,0.0,39.0,23.0,16.0,10.0,0.5897435897435898
36.0,24,5.0,3.0,12.0,11.0,1.0,1.0,0.9166666666666666
36.0,152,0.0,1.0,5.0,5.0,0.0,0.0,1.0
36.0,158,3.0,0.0,29.0,22.0,7.0,10.0,0.7586206896551724
36.0,161,29.0,0.0,102.0,88.0,14.0,0.0,0.8627450980392157
36.0,162,33.0,0.0,118.0,95.0,23.0,26.0,0.8050847457627118
36.0,163,3.0,0.0,52.0,46.0,6.0,9.0,0.8846153846153846
36.0,164,15.0,0.0,62.0,53.0,9.0,10.0,0.8548387096774194
36.0,166,0.0,1.0,15.0,13.0,2.0,3.0,0.8666666666666667
36.0,41,0.0,0.0,12.0,4.0,8.0,8.0,0.3333333333333333
36.0,42,2.0,2.0,6.0,5.0,1.0,0.0,0.8333333333333334
36.0,43,11.0,0.0,40.0,30.0,10.0,7.0,0.75
36.0,170,62.0,0.0,139.0,109.0,30.0,12.0,0.7841726618705036
36.0,45,1.0,0.0,7.0,5.0,2.0,2.0,0.7142857142857143
36.0,48,58.0,0.0,133.0,110.0,23.0,4.0,0.8270676691729323
36.0,50,6.0,0.0,37.0,30.0,7.0,13.0,0.8108108108108109
36.0,186,30.0,0.0,157.0,134.0,23.0,0.0,0.8535031847133758
36.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,68,23.0,0.0,66.0,52.0,14.0,0.0,0.7878787878787878
36.0,74,10.0,0.0,17.0,7.0,10.0,2.0,0.4117647058823529
36.0,75,7.0,0.0,26.0,21.0,5.0,0.0,0.8076923076923077
36.0,79,19.0,0.0,60.0,47.0,13.0,6.0,0.7833333333333333
36.0,209,0.0,0.0,1.0,1.0,0.0,0.0,1.0
36.0,211,4.0,0.0,11.0,8.0,3.0,0.0,0.7272727272727273
36.0,87,5.0,0.0,34.0,14.0,20.0,19.0,0.4117647058823529
36.0,88,0.0,4.0,7.0,7.0,0.0,0.0,1.0
36.0,90,15.0,0.0,61.0,43.0,18.0,16.0,0.7049180327868853
36.0,224,5.0,0.0,25.0,19.0,6.0,8.0,0.76
36.0,100,9.0,0.0,76.0,67.0,9.0,0.0,0.881578947368421
36.0,229,33.0,0.0,106.0,96.0,10.0,19.0,0.9056603773584906
36.0,230,10.0,0.0,45.0,27.0,18.0,22.0,0.6
36.0,231,21.0,0.0,52.0,41.0,11.0,2.0,0.7884615384615384
36.0,232,3.0,0.0,6.0,2.0,4.0,1.0,0.3333333333333333
36.0,233,18.0,0.0,61.0,55.0,6.0,11.0,0.9016393442622951
36.0,234,17.0,0.0,70.0,48.0,22.0,10.0,0.6857142857142857
36.0,107,28.0,0.0,94.0,85.0,9.0,0.0,0.9042553191489362
36.0,236,50.0,0.0,155.0,92.0,63.0,61.0,0.5935483870967742
36.0,237,53.0,0.0,159.0,119.0,40.0,14.0,0.7484276729559748
36.0,238,20.0,0.0,91.0,53.0,38.0,42.0,0.5824175824175825
36.0,239,39.0,0.0,89.0,67.0,22.0,15.0,0.7528089887640449
36.0,113,7.0,0.0,47.0,47.0,0.0,3.0,1.0
36.0,114,6.0,0.0,23.0,21.0,2.0,3.0,0.9130434782608695
36.0,243,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,116,1.0,0.0,6.0,3.0,3.0,2.0,0.5
36.0,244,2.0,0.0,7.0,5.0,2.0,3.0,0.7142857142857143
36.0,246,15.0,0.0,51.0,47.0,4.0,2.0,0.9215686274509803
36.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,249,14.0,0.0,53.0,48.0,5.0,6.0,0.9056603773584906
36.0,125,4.0,0.0,16.0,9.0,7.0,3.0,0.5625
36.0,127,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,4,0.0,1.0,8.0,8.0,0.0,0.0,1.0
37.0,261,6.0,7.0,12.0,6.0,6.0,3.0,0.5
37.0,262,6.0,0.0,69.0,80.0,-11.0,0.0,1.1594202898550725
37.0,263,20.0,0.0,69.0,83.0,-14.0,1.0,1.2028985507246377
37.0,137,10.0,0.0,53.0,47.0,6.0,0.0,0.8867924528301887
37.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,13,8.0,0.0,41.0,47.0,-6.0,0.0,1.146341463414634
37.0,140,30.0,0.0,90.0,74.0,16.0,19.0,0.8222222222222222
37.0,141,34.0,0.0,91.0,82.0,9.0,16.0,0.9010989010989011
37.0,142,20.0,0.0,83.0,62.0,21.0,20.0,0.7469879518072289
37.0,143,15.0,0.0,63.0,51.0,12.0,12.0,0.8095238095238095
37.0,144,4.0,0.0,12.0,8.0,4.0,5.0,0.6666666666666666
37.0,148,0.0,5.0,8.0,8.0,0.0,2.0,1.0
37.0,151,5.0,0.0,30.0,26.0,4.0,12.0,0.8666666666666667
37.0,24,5.0,3.0,9.0,8.0,1.0,0.0,0.8888888888888888
37.0,152,0.0,1.0,4.0,4.0,0.0,0.0,1.0
37.0,158,16.0,0.0,38.0,19.0,19.0,5.0,0.5
37.0,161,29.0,0.0,88.0,63.0,25.0,24.0,0.7159090909090909
37.0,162,46.0,0.0,126.0,105.0,21.0,7.0,0.8333333333333334
37.0,163,10.0,0.0,64.0,45.0,19.0,11.0,0.703125
37.0,164,6.0,0.0,58.0,45.0,13.0,20.0,0.7758620689655172
37.0,166,0.0,2.0,10.0,10.0,0.0,0.0,1.0
37.0,41,2.0,0.0,13.0,6.0,7.0,5.0,0.46153846153846156
37.0,42,0.0,2.0,4.0,5.0,-1.0,0.0,1.25
37.0,43,10.0,0.0,22.0,23.0,-1.0,0.0,1.0454545454545454
37.0,170,49.0,0.0,136.0,110.0,26.0,37.0,0.8088235294117647
37.0,45,1.0,1.0,4.0,2.0,2.0,2.0,0.5
37.0,48,37.0,0.0,115.0,117.0,-2.0,16.0,1.017391304347826
37.0,50,7.0,0.0,24.0,15.0,9.0,5.0,0.625
37.0,186,56.0,0.0,173.0,141.0,32.0,0.0,0.815028901734104
37.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,68,22.0,0.0,61.0,50.0,11.0,11.0,0.819672131147541
37.0,74,2.0,0.0,9.0,8.0,1.0,7.0,0.8888888888888888
37.0,75,6.0,0.0,26.0,12.0,14.0,14.0,0.46153846153846156
37.0,79,10.0,0.0,52.0,45.0,7.0,13.0,0.8653846153846154
37.0,209,0.0,0.0,2.0,1.0,1.0,1.0,0.5
37.0,211,0.0,0.0,7.0,9.0,-2.0,2.0,1.2857142857142858
37.0,87,5.0,8.0,24.0,20.0,4.0,2.0,0.8333333333333334
37.0,88,0.0,0.0,6.0,6.0,0.0,0.0,1.0
37.0,90,19.0,0.0,63.0,54.0,9.0,2.0,0.8571428571428571
37.0,224,0.0,1.0,12.0,13.0,-1.0,3.0,1.0833333333333333
37.0,100,39.0,0.0,97.0,63.0,34.0,0.0,0.6494845360824743
37.0,229,25.0,0.0,95.0,86.0,9.0,14.0,0.9052631578947369
37.0,230,22.0,0.0,61.0,49.0,12.0,0.0,0.8032786885245902
37.0,231,13.0,0.0,49.0,30.0,19.0,24.0,0.6122448979591837
37.0,232,3.0,3.0,3.0,0.0,3.0,3.0,0.0
37.0,233,19.0,0.0,62.0,54.0,8.0,7.0,0.8709677419354839
37.0,234,25.0,0.0,73.0,62.0,11.0,1.0,0.8493150684931506
37.0,107,29.0,0.0,72.0,66.0,6.0,3.0,0.9166666666666666
37.0,236,58.0,0.0,149.0,131.0,18.0,3.0,0.8791946308724832
37.0,237,44.0,0.0,150.0,129.0,21.0,21.0,0.86
37.0,238,16.0,0.0,73.0,64.0,9.0,10.0,0.8767123287671232
37.0,239,39.0,0.0,102.0,64.0,38.0,35.0,0.6274509803921569
37.0,113,15.0,0.0,47.0,28.0,19.0,9.0,0.5957446808510638
37.0,114,5.0,0.0,19.0,16.0,3.0,3.0,0.8421052631578947
37.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,116,2.0,1.0,3.0,2.0,1.0,0.0,0.6666666666666666
37.0,244,0.0,0.0,5.0,4.0,1.0,2.0,0.8
37.0,246,22.0,0.0,51.0,40.0,11.0,4.0,0.7843137254901961
37.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,249,9.0,0.0,44.0,46.0,-2.0,2.0,1.0454545454545454
37.0,125,0.0,0.0,6.0,4.0,2.0,4.0,0.6666666666666666
37.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,4,2.0,0.0,11.0,5.0,6.0,4.0,0.45454545454545453
38.0,261,0.0,2.0,9.0,14.0,-5.0,0.0,1.5555555555555556
38.0,262,6.0,8.0,60.0,59.0,1.0,0.0,0.9833333333333333
38.0,263,22.0,0.0,71.0,67.0,4.0,0.0,0.9436619718309859
38.0,137,11.0,0.0,55.0,41.0,14.0,12.0,0.7454545454545455
38.0,12,2.0,0.0,2.0,0.0,2.0,0.0,0.0
38.0,13,15.0,0.0,43.0,33.0,10.0,1.0,0.7674418604651163
38.0,140,24.0,0.0,96.0,83.0,13.0,15.0,0.8645833333333334
38.0,141,52.0,0.0,105.0,81.0,24.0,3.0,0.7714285714285715
38.0,142,13.0,0.0,74.0,77.0,-3.0,0.0,1.0405405405405406
38.0,143,19.0,0.0,54.0,49.0,5.0,0.0,0.9074074074074074
38.0,144,4.0,0.0,13.0,6.0,7.0,7.0,0.46153846153846156
38.0,148,4.0,0.0,15.0,8.0,7.0,3.0,0.5333333333333333
38.0,151,8.0,0.0,32.0,28.0,4.0,0.0,0.875
38.0,24,0.0,0.0,6.0,7.0,-1.0,4.0,1.1666666666666667
38.0,152,1.0,1.0,1.0,0.0,1.0,0.0,0.0
38.0,158,0.0,2.0,21.0,28.0,-7.0,8.0,1.3333333333333333
38.0,161,27.0,0.0,87.0,77.0,10.0,6.0,0.8850574712643678
38.0,162,25.0,0.0,101.0,103.0,-2.0,13.0,1.0198019801980198
38.0,163,8.0,0.0,57.0,55.0,2.0,0.0,0.9649122807017544
38.0,164,12.0,0.0,55.0,48.0,7.0,0.0,0.8727272727272727
38.0,166,1.0,1.0,12.0,11.0,1.0,0.0,0.9166666666666666
38.0,41,1.0,3.0,6.0,4.0,2.0,3.0,0.6666666666666666
38.0,42,4.0,1.0,5.0,1.0,4.0,0.0,0.2
38.0,43,6.0,0.0,30.0,29.0,1.0,5.0,0.9666666666666667
38.0,170,34.0,0.0,131.0,120.0,11.0,24.0,0.916030534351145
38.0,45,1.0,3.0,3.0,3.0,0.0,0.0,1.0
38.0,48,35.0,0.0,94.0,78.0,16.0,16.0,0.8297872340425532
38.0,50,9.0,1.0,35.0,32.0,3.0,1.0,0.9142857142857143
38.0,186,38.0,0.0,152.0,156.0,-4.0,10.0,1.0263157894736843
38.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,68,32.0,0.0,71.0,59.0,12.0,0.0,0.8309859154929577
38.0,74,4.0,0.0,9.0,6.0,3.0,0.0,0.6666666666666666
38.0,75,8.0,0.0,28.0,17.0,11.0,7.0,0.6071428571428571
38.0,79,18.0,0.0,49.0,40.0,9.0,0.0,0.8163265306122449
38.0,209,1.0,0.0,2.0,1.0,1.0,0.0,0.5
38.0,211,4.0,0.0,12.0,7.0,5.0,1.0,0.5833333333333334
38.0,87,0.0,6.0,17.0,18.0,-1.0,0.0,1.0588235294117647
38.0,88,3.0,0.0,8.0,4.0,4.0,1.0,0.5
38.0,90,26.0,0.0,67.0,58.0,9.0,0.0,0.8656716417910447
38.0,224,0.0,0.0,17.0,11.0,6.0,6.0,0.6470588235294118
38.0,100,36.0,0.0,111.0,105.0,6.0,8.0,0.9459459459459459
38.0,229,22.0,0.0,77.0,70.0,7.0,4.0,0.9090909090909091
38.0,230,24.0,0.0,64.0,61.0,3.0,0.0,0.953125
38.0,231,10.0,0.0,42.0,39.0,3.0,5.0,0.9285714285714286
38.0,232,1.0,0.0,3.0,2.0,1.0,3.0,0.6666666666666666
38.0,233,9.0,0.0,47.0,47.0,0.0,7.0,1.0
38.0,234,29.0,0.0,72.0,58.0,14.0,9.0,0.8055555555555556
38.0,107,18.0,0.0,70.0,50.0,20.0,27.0,0.7142857142857143
38.0,236,43.0,0.0,134.0,125.0,9.0,16.0,0.9328358208955224
38.0,237,45.0,0.0,163.0,151.0,12.0,8.0,0.9263803680981595
38.0,238,30.0,0.0,83.0,51.0,32.0,18.0,0.6144578313253012
38.0,239,38.0,0.0,82.0,70.0,12.0,9.0,0.8536585365853658
38.0,113,10.0,0.0,49.0,40.0,9.0,11.0,0.8163265306122449
38.0,114,1.0,0.0,20.0,16.0,4.0,7.0,0.8
38.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,116,0.0,0.0,0.0,2.0,-2.0,0.0,0.0
38.0,244,0.0,0.0,6.0,3.0,3.0,3.0,0.5
38.0,246,6.0,2.0,31.0,44.0,-13.0,3.0,1.4193548387096775
38.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,249,13.0,0.0,48.0,41.0,7.0,2.0,0.8541666666666666
38.0,125,6.0,0.0,11.0,4.0,7.0,1.0,0.36363636363636365
38.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,4,0.0,2.0,6.0,8.0,-2.0,0.0,1.3333333333333333
39.0,261,0.0,0.0,11.0,11.0,0.0,0.0,1.0
39.0,262,7.0,0.0,72.0,70.0,2.0,0.0,0.9722222222222222
39.0,263,30.0,0.0,79.0,68.0,11.0,3.0,0.8607594936708861
39.0,137,0.0,6.0,48.0,56.0,-8.0,0.0,1.1666666666666667
39.0,12,1.0,0.0,1.0,0.0,1.0,2.0,0.0
39.0,13,10.0,3.0,29.0,18.0,11.0,15.0,0.6206896551724138
39.0,140,17.0,4.0,85.0,88.0,-3.0,0.0,1.035294117647059
39.0,141,24.0,0.0,87.0,69.0,18.0,43.0,0.7931034482758621
39.0,142,28.0,0.0,72.0,56.0,16.0,0.0,0.7777777777777778
39.0,143,15.0,0.0,48.0,45.0,3.0,6.0,0.9375
39.0,144,2.0,0.0,12.0,12.0,0.0,1.0,1.0
39.0,148,5.0,4.0,15.0,12.0,3.0,0.0,0.8
39.0,151,13.0,0.0,43.0,26.0,17.0,11.0,0.6046511627906976
39.0,24,3.0,0.0,8.0,5.0,3.0,0.0,0.625
39.0,152,1.0,2.0,0.0,0.0,0.0,0.0,0.0
39.0,158,2.0,0.0,25.0,23.0,2.0,0.0,0.92
39.0,161,16.0,0.0,96.0,102.0,-6.0,1.0,1.0625
39.0,162,15.0,17.0,87.0,92.0,-5.0,0.0,1.0574712643678161
39.0,163,14.0,0.0,71.0,63.0,8.0,0.0,0.8873239436619719
39.0,164,6.0,0.0,54.0,57.0,-3.0,1.0,1.0555555555555556
39.0,166,4.0,0.0,10.0,7.0,3.0,0.0,0.7
39.0,41,2.0,0.0,6.0,5.0,1.0,0.0,0.8333333333333334
39.0,42,0.0,0.0,1.0,2.0,-1.0,3.0,2.0
39.0,43,15.0,0.0,29.0,20.0,9.0,0.0,0.6896551724137931
39.0,170,29.0,0.0,112.0,113.0,-1.0,0.0,1.0089285714285714
39.0,45,2.0,0.0,7.0,5.0,2.0,1.0,0.7142857142857143
39.0,48,16.0,0.0,80.0,82.0,-2.0,16.0,1.025
39.0,50,0.0,0.0,43.0,51.0,-8.0,0.0,1.186046511627907
39.0,186,26.0,0.0,111.0,119.0,-8.0,0.0,1.072072072072072
39.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,68,27.0,0.0,64.0,66.0,-2.0,1.0,1.03125
39.0,74,9.0,0.0,14.0,7.0,7.0,2.0,0.5
39.0,75,8.0,0.0,33.0,29.0,4.0,3.0,0.8787878787878788
39.0,79,14.0,0.0,60.0,50.0,10.0,12.0,0.8333333333333334
39.0,209,2.0,0.0,3.0,1.0,2.0,1.0,0.3333333333333333
39.0,211,3.0,0.0,16.0,8.0,8.0,8.0,0.5
39.0,87,1.0,0.0,19.0,18.0,1.0,0.0,0.9473684210526315
39.0,88,0.0,2.0,4.0,1.0,3.0,6.0,0.25
39.0,90,22.0,0.0,55.0,54.0,1.0,4.0,0.9818181818181818
39.0,224,2.0,3.0,16.0,14.0,2.0,0.0,0.875
39.0,100,32.0,0.0,121.0,113.0,8.0,8.0,0.9338842975206612
39.0,229,12.0,0.0,78.0,81.0,-3.0,4.0,1.0384615384615385
39.0,230,24.0,0.0,84.0,72.0,12.0,12.0,0.8571428571428571
