,,w,u,total_demand,served,un_served_demand,denied,los
29.0,211,0.0,2.0,6.0,6.0,0.0,0.0,1.0
29.0,87,0.0,2.0,16.0,16.0,0.0,0.0,1.0
29.0,88,2.0,0.0,7.0,4.0,3.0,1.0,0.5714285714285714
29.0,90,8.0,15.0,38.0,30.0,8.0,0.0,0.7894736842105263
29.0,224,0.0,6.0,17.0,17.0,0.0,0.0,1.0
29.0,100,27.0,89.0,118.0,91.0,27.0,0.0,0.7711864406779662
29.0,229,4.0,34.0,45.0,41.0,4.0,0.0,0.9111111111111111
29.0,230,8.0,17.0,29.0,21.0,8.0,0.0,0.7241379310344828
29.0,231,8.0,7.0,30.0,22.0,8.0,0.0,0.7333333333333333
29.0,232,2.0,0.0,2.0,0.0,2.0,0.0,0.0
29.0,233,0.0,15.0,42.0,42.0,0.0,0.0,1.0
29.0,234,2.0,12.0,39.0,37.0,2.0,0.0,0.9487179487179487
29.0,107,8.0,41.0,59.0,51.0,8.0,0.0,0.864406779661017
29.0,236,0.0,36.0,94.0,94.0,0.0,0.0,1.0
29.0,237,4.0,38.0,64.0,60.0,4.0,0.0,0.9375
29.0,238,10.0,0.0,50.0,40.0,10.0,0.0,0.8
29.0,239,0.0,12.0,47.0,47.0,0.0,0.0,1.0
29.0,113,4.0,8.0,32.0,28.0,4.0,0.0,0.875
29.0,114,0.0,3.0,8.0,8.0,0.0,0.0,1.0
29.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,116,0.0,0.0,6.0,5.0,1.0,1.0,0.8333333333333334
29.0,244,0.0,0.0,2.0,2.0,0.0,0.0,1.0
29.0,246,0.0,0.0,11.0,11.0,0.0,0.0,1.0
29.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,249,0.0,8.0,27.0,27.0,0.0,0.0,1.0
29.0,125,0.0,0.0,6.0,5.0,1.0,1.0,0.8333333333333334
29.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4,0.0,1.0,3.0,3.0,0.0,0.0,1.0
30.0,261,0.0,0.0,8.0,4.0,4.0,5.0,0.5
30.0,262,7.0,36.0,80.0,81.0,-1.0,0.0,1.0125
30.0,263,4.0,28.0,74.0,82.0,-8.0,0.0,1.1081081081081081
30.0,137,11.0,30.0,48.0,47.0,1.0,0.0,0.9791666666666666
30.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,13,0.0,8.0,35.0,35.0,0.0,0.0,1.0
30.0,140,0.0,20.0,44.0,44.0,0.0,0.0,1.0
30.0,141,12.0,39.0,86.0,74.0,12.0,0.0,0.8604651162790697
30.0,142,0.0,38.0,66.0,66.0,0.0,0.0,1.0
30.0,143,9.0,24.0,42.0,38.0,4.0,0.0,0.9047619047619048
30.0,144,3.0,1.0,7.0,4.0,3.0,1.0,0.5714285714285714
30.0,148,1.0,0.0,8.0,7.0,1.0,0.0,0.875
30.0,151,0.0,14.0,24.0,24.0,0.0,0.0,1.0
30.0,24,0.0,6.0,7.0,7.0,0.0,0.0,1.0
30.0,152,0.0,1.0,4.0,1.0,3.0,4.0,0.25
30.0,158,0.0,7.0,16.0,16.0,0.0,0.0,1.0
30.0,161,0.0,16.0,38.0,38.0,0.0,0.0,1.0
30.0,162,0.0,40.0,87.0,87.0,0.0,0.0,1.0
30.0,163,2.0,11.0,22.0,20.0,2.0,0.0,0.9090909090909091
30.0,164,0.0,18.0,26.0,26.0,0.0,0.0,1.0
30.0,166,1.0,0.0,4.0,4.0,0.0,3.0,1.0
30.0,41,2.0,0.0,12.0,10.0,2.0,0.0,0.8333333333333334
30.0,42,3.0,2.0,6.0,3.0,3.0,4.0,0.5
30.0,43,3.0,6.0,23.0,21.0,2.0,0.0,0.9130434782608695
30.0,170,5.0,41.0,84.0,79.0,5.0,0.0,0.9404761904761905
30.0,45,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,48,0.0,60.0,98.0,98.0,0.0,0.0,1.0
30.0,50,2.0,29.0,27.0,26.0,1.0,0.0,0.9629629629629629
30.0,186,19.0,71.0,155.0,136.0,19.0,0.0,0.8774193548387097
30.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,68,0.0,19.0,51.0,51.0,0.0,0.0,1.0
30.0,74,8.0,11.0,21.0,13.0,8.0,0.0,0.6190476190476191
30.0,75,5.0,7.0,31.0,26.0,5.0,0.0,0.8387096774193549
30.0,79,4.0,13.0,42.0,38.0,4.0,0.0,0.9047619047619048
30.0,209,1.0,0.0,2.0,0.0,2.0,2.0,0.0
30.0,211,2.0,0.0,4.0,2.0,2.0,0.0,0.5
30.0,87,8.0,3.0,16.0,8.0,8.0,0.0,0.5
30.0,88,1.0,0.0,6.0,6.0,0.0,1.0,1.0
30.0,90,6.0,27.0,39.0,39.0,0.0,0.0,1.0
30.0,224,0.0,8.0,14.0,14.0,0.0,0.0,1.0
30.0,100,6.0,47.0,123.0,141.0,-18.0,0.0,1.146341463414634
30.0,229,2.0,26.0,49.0,50.0,-1.0,0.0,1.0204081632653061
30.0,230,0.0,12.0,36.0,38.0,-2.0,6.0,1.0555555555555556
30.0,231,6.0,0.0,42.0,44.0,-2.0,0.0,1.0476190476190477
30.0,232,0.0,2.0,1.0,2.0,-1.0,1.0,2.0
30.0,233,0.0,12.0,31.0,31.0,0.0,0.0,1.0
30.0,234,1.0,13.0,42.0,42.0,0.0,0.0,1.0
30.0,107,3.0,40.0,76.0,81.0,-5.0,0.0,1.0657894736842106
30.0,236,1.0,55.0,99.0,98.0,1.0,0.0,0.98989898989899
30.0,237,8.0,53.0,85.0,77.0,8.0,0.0,0.9058823529411765
30.0,238,10.0,24.0,51.0,47.0,4.0,0.0,0.9215686274509803
30.0,239,6.0,35.0,46.0,40.0,6.0,0.0,0.8695652173913043
30.0,113,0.0,2.0,30.0,34.0,-4.0,0.0,1.1333333333333333
30.0,114,4.0,6.0,11.0,7.0,4.0,0.0,0.6363636363636364
30.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,116,3.0,0.0,6.0,2.0,4.0,1.0,0.3333333333333333
30.0,244,2.0,0.0,5.0,1.0,4.0,2.0,0.2
30.0,246,0.0,3.0,14.0,14.0,0.0,0.0,1.0
30.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,249,6.0,17.0,39.0,33.0,6.0,0.0,0.8461538461538461
30.0,125,0.0,3.0,7.0,7.0,0.0,0.0,1.0
30.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4,7.0,0.0,10.0,3.0,7.0,0.0,0.3
31.0,261,3.0,5.0,6.0,3.0,3.0,0.0,0.5
31.0,262,2.0,27.0,80.0,83.0,-3.0,0.0,1.0375
31.0,263,10.0,34.0,71.0,64.0,7.0,0.0,0.9014084507042254
31.0,137,2.0,23.0,54.0,60.0,-6.0,0.0,1.1111111111111112
31.0,12,0.0,0.0,1.0,1.0,0.0,0.0,1.0
31.0,13,2.0,6.0,18.0,16.0,2.0,0.0,0.8888888888888888
31.0,140,0.0,12.0,71.0,71.0,0.0,0.0,1.0
31.0,141,0.0,36.0,73.0,84.0,-11.0,0.0,1.1506849315068493
31.0,142,12.0,26.0,74.0,62.0,12.0,0.0,0.8378378378378378
31.0,143,2.0,17.0,42.0,47.0,-5.0,0.0,1.119047619047619
31.0,144,0.0,1.0,2.0,5.0,-3.0,0.0,2.5
31.0,148,8.0,0.0,19.0,10.0,9.0,2.0,0.5263157894736842
31.0,151,0.0,9.0,29.0,29.0,0.0,0.0,1.0
31.0,24,0.0,0.0,10.0,10.0,0.0,0.0,1.0
31.0,152,3.0,0.0,7.0,4.0,3.0,0.0,0.5714285714285714
31.0,158,3.0,7.0,14.0,11.0,3.0,0.0,0.7857142857142857
31.0,161,3.0,23.0,56.0,53.0,3.0,0.0,0.9464285714285714
31.0,162,17.0,41.0,96.0,79.0,17.0,0.0,0.8229166666666666
31.0,163,0.0,18.0,38.0,39.0,-1.0,0.0,1.0263157894736843
31.0,164,9.0,13.0,37.0,28.0,9.0,0.0,0.7567567567567568
31.0,166,13.0,0.0,22.0,0.0,22.0,10.0,0.0
31.0,41,3.0,0.0,22.0,16.0,6.0,5.0,0.7272727272727273
31.0,42,3.0,0.0,10.0,6.0,4.0,4.0,0.6
31.0,43,0.0,4.0,16.0,19.0,-3.0,0.0,1.1875
31.0,170,9.0,45.0,101.0,94.0,7.0,0.0,0.9306930693069307
31.0,45,3.0,0.0,3.0,0.0,3.0,0.0,0.0
31.0,48,8.0,45.0,90.0,82.0,8.0,0.0,0.9111111111111111
31.0,50,0.0,14.0,29.0,29.0,0.0,0.0,1.0
31.0,186,14.0,60.0,176.0,173.0,3.0,0.0,0.9829545454545454
31.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,68,0.0,22.0,50.0,50.0,0.0,0.0,1.0
31.0,74,0.0,0.0,20.0,26.0,-6.0,1.0,1.3
31.0,75,0.0,6.0,36.0,40.0,-4.0,0.0,1.1111111111111112
31.0,79,5.0,25.0,63.0,61.0,2.0,0.0,0.9682539682539683
31.0,209,0.0,1.0,1.0,1.0,0.0,1.0,1.0
31.0,211,0.0,1.0,3.0,3.0,0.0,2.0,1.0
31.0,87,2.0,0.0,12.0,18.0,-6.0,0.0,1.5
31.0,88,1.0,0.0,10.0,9.0,1.0,1.0,0.9
31.0,90,2.0,23.0,56.0,60.0,-4.0,0.0,1.0714285714285714
31.0,224,8.0,11.0,28.0,20.0,8.0,0.0,0.7142857142857143
31.0,100,0.0,50.0,135.0,137.0,-2.0,0.0,1.0148148148148148
31.0,229,0.0,29.0,68.0,69.0,-1.0,0.0,1.0147058823529411
31.0,230,0.0,8.0,32.0,32.0,0.0,0.0,1.0
31.0,231,4.0,7.0,32.0,32.0,0.0,0.0,1.0
31.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,233,4.0,14.0,34.0,30.0,4.0,0.0,0.8823529411764706
31.0,234,6.0,23.0,60.0,54.0,6.0,0.0,0.9
31.0,107,6.0,25.0,82.0,76.0,6.0,0.0,0.926829268292683
31.0,236,0.0,54.0,106.0,106.0,0.0,0.0,1.0
31.0,237,3.0,31.0,84.0,86.0,-2.0,0.0,1.0238095238095237
31.0,238,5.0,24.0,72.0,76.0,-4.0,0.0,1.0555555555555556
31.0,239,13.0,27.0,60.0,49.0,11.0,0.0,0.8166666666666667
31.0,113,0.0,10.0,31.0,31.0,0.0,0.0,1.0
31.0,114,1.0,10.0,14.0,16.0,-2.0,1.0,1.1428571428571428
31.0,243,1.0,0.0,2.0,0.0,2.0,1.0,0.0
31.0,116,1.0,0.0,6.0,3.0,3.0,4.0,0.5
31.0,244,5.0,0.0,11.0,2.0,9.0,6.0,0.18181818181818182
31.0,246,4.0,0.0,25.0,21.0,4.0,0.0,0.84
31.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,249,0.0,14.0,30.0,36.0,-6.0,0.0,1.2
31.0,125,0.0,3.0,10.0,10.0,0.0,0.0,1.0
31.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,4,1.0,4.0,14.0,10.0,4.0,9.0,0.7142857142857143
32.0,261,4.0,0.0,9.0,7.0,2.0,1.0,0.7777777777777778
32.0,262,20.0,29.0,56.0,36.0,20.0,0.0,0.6428571428571429
32.0,263,11.0,26.0,69.0,65.0,4.0,0.0,0.9420289855072463
32.0,137,5.0,27.0,58.0,54.0,4.0,0.0,0.9310344827586207
32.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,13,6.0,0.0,41.0,37.0,4.0,0.0,0.9024390243902439
32.0,140,9.0,20.0,90.0,81.0,9.0,0.0,0.9
32.0,141,14.0,39.0,112.0,98.0,14.0,0.0,0.875
32.0,142,0.0,20.0,79.0,87.0,-8.0,0.0,1.1012658227848102
32.0,143,0.0,5.0,35.0,36.0,-1.0,0.0,1.0285714285714285
32.0,144,4.0,0.0,12.0,4.0,8.0,4.0,0.3333333333333333
32.0,148,0.0,2.0,11.0,17.0,-6.0,2.0,1.5454545454545454
32.0,151,3.0,6.0,34.0,31.0,3.0,0.0,0.9117647058823529
32.0,24,1.0,0.0,15.0,14.0,1.0,0.0,0.9333333333333333
32.0,152,2.0,1.0,7.0,6.0,1.0,1.0,0.8571428571428571
32.0,158,7.0,0.0,24.0,20.0,4.0,0.0,0.8333333333333334
32.0,161,0.0,26.0,63.0,63.0,0.0,0.0,1.0
32.0,162,9.0,39.0,90.0,93.0,-3.0,0.0,1.0333333333333334
32.0,163,0.0,17.0,34.0,34.0,0.0,0.0,1.0
32.0,164,3.0,23.0,47.0,49.0,-2.0,0.0,1.0425531914893618
32.0,166,0.0,9.0,14.0,12.0,2.0,14.0,0.8571428571428571
32.0,41,6.0,0.0,21.0,18.0,3.0,0.0,0.8571428571428571
32.0,42,6.0,0.0,14.0,8.0,6.0,3.0,0.5714285714285714
32.0,43,1.0,0.0,31.0,30.0,1.0,0.0,0.967741935483871
32.0,170,8.0,32.0,118.0,116.0,2.0,0.0,0.9830508474576272
32.0,45,0.0,1.0,3.0,2.0,1.0,3.0,0.6666666666666666
32.0,48,1.0,36.0,95.0,100.0,-5.0,0.0,1.0526315789473684
32.0,50,4.0,17.0,43.0,39.0,4.0,0.0,0.9069767441860465
32.0,186,5.0,81.0,185.0,186.0,-1.0,0.0,1.0054054054054054
32.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,68,0.0,19.0,52.0,52.0,0.0,0.0,1.0
32.0,74,10.0,9.0,25.0,15.0,10.0,0.0,0.6
32.0,75,0.0,17.0,35.0,35.0,0.0,0.0,1.0
32.0,79,0.0,19.0,65.0,69.0,-4.0,0.0,1.0615384615384615
32.0,209,1.0,0.0,3.0,1.0,2.0,1.0,0.3333333333333333
32.0,211,3.0,0.0,10.0,6.0,4.0,1.0,0.6
32.0,87,9.0,0.0,23.0,14.0,9.0,2.0,0.6086956521739131
32.0,88,0.0,2.0,7.0,8.0,-1.0,0.0,1.1428571428571428
32.0,90,4.0,12.0,38.0,34.0,4.0,0.0,0.8947368421052632
32.0,224,0.0,2.0,19.0,27.0,-8.0,0.0,1.4210526315789473
32.0,100,6.0,38.0,78.0,72.0,6.0,0.0,0.9230769230769231
32.0,229,0.0,18.0,67.0,67.0,0.0,0.0,1.0
32.0,230,0.0,12.0,43.0,43.0,0.0,0.0,1.0
32.0,231,10.0,6.0,30.0,24.0,6.0,0.0,0.8
32.0,232,2.0,2.0,4.0,2.0,2.0,0.0,0.5
32.0,233,8.0,8.0,49.0,45.0,4.0,0.0,0.9183673469387755
32.0,234,0.0,17.0,57.0,59.0,-2.0,0.0,1.0350877192982457
32.0,107,0.0,31.0,81.0,84.0,-3.0,0.0,1.037037037037037
32.0,236,0.0,22.0,146.0,146.0,0.0,0.0,1.0
32.0,237,0.0,21.0,122.0,124.0,-2.0,0.0,1.0163934426229508
32.0,238,10.0,29.0,65.0,60.0,5.0,0.0,0.9230769230769231
32.0,239,7.0,16.0,83.0,88.0,-5.0,0.0,1.0602409638554218
32.0,113,0.0,15.0,45.0,45.0,0.0,0.0,1.0
32.0,114,4.0,4.0,12.0,9.0,3.0,0.0,0.75
32.0,243,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32.0,116,4.0,0.0,10.0,5.0,5.0,2.0,0.5
32.0,244,0.0,0.0,8.0,8.0,0.0,4.0,1.0
32.0,246,2.0,7.0,20.0,20.0,0.0,1.0,1.0
32.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,249,8.0,18.0,37.0,29.0,8.0,0.0,0.7837837837837838
32.0,125,1.0,5.0,7.0,6.0,1.0,0.0,0.8571428571428571
32.0,127,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,4,3.0,4.0,11.0,9.0,2.0,0.0,0.8181818181818182
33.0,261,1.0,0.0,6.0,5.0,1.0,3.0,0.8333333333333334
33.0,262,4.0,0.0,68.0,77.0,-9.0,5.0,1.1323529411764706
33.0,263,9.0,22.0,88.0,89.0,-1.0,0.0,1.0113636363636365
33.0,137,11.0,9.0,64.0,53.0,11.0,0.0,0.828125
33.0,12,0.0,0.0,1.0,1.0,0.0,0.0,1.0
33.0,13,4.0,0.0,40.0,40.0,0.0,1.0,1.0
33.0,140,7.0,39.0,97.0,97.0,0.0,0.0,1.0
33.0,141,0.0,39.0,110.0,120.0,-10.0,0.0,1.0909090909090908
33.0,142,8.0,27.0,68.0,60.0,8.0,0.0,0.8823529411764706
33.0,143,14.0,0.0,47.0,33.0,14.0,0.0,0.7021276595744681
33.0,144,5.0,3.0,10.0,7.0,3.0,1.0,0.7
33.0,148,3.0,2.0,12.0,9.0,3.0,0.0,0.75
33.0,151,7.0,14.0,38.0,33.0,5.0,0.0,0.868421052631579
33.0,24,4.0,5.0,11.0,7.0,4.0,0.0,0.6363636363636364
33.0,152,2.0,2.0,6.0,2.0,4.0,4.0,0.3333333333333333
33.0,158,2.0,6.0,14.0,17.0,-3.0,2.0,1.2142857142857142
33.0,161,0.0,25.0,46.0,46.0,0.0,0.0,1.0
33.0,162,0.0,34.0,77.0,79.0,-2.0,0.0,1.025974025974026
33.0,163,7.0,0.0,37.0,30.0,7.0,0.0,0.8108108108108109
33.0,164,7.0,20.0,52.0,48.0,4.0,0.0,0.9230769230769231
33.0,166,3.0,3.0,12.0,9.0,3.0,0.0,0.75
33.0,41,4.0,0.0,26.0,17.0,9.0,8.0,0.6538461538461539
33.0,42,0.0,0.0,12.0,15.0,-3.0,3.0,1.25
33.0,43,1.0,3.0,16.0,15.0,1.0,0.0,0.9375
33.0,170,11.0,64.0,123.0,115.0,8.0,0.0,0.9349593495934959
33.0,45,0.0,3.0,4.0,1.0,3.0,3.0,0.25
33.0,48,0.0,35.0,94.0,95.0,-1.0,0.0,1.0106382978723405
33.0,50,0.0,9.0,35.0,38.0,-3.0,0.0,1.0857142857142856
33.0,186,2.0,53.0,161.0,160.0,1.0,0.0,0.9937888198757764
33.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,68,0.0,17.0,47.0,47.0,0.0,0.0,1.0
33.0,74,0.0,0.0,15.0,23.0,-8.0,2.0,1.5333333333333334
33.0,75,2.0,6.0,49.0,47.0,2.0,0.0,0.9591836734693877
33.0,79,0.0,24.0,65.0,65.0,0.0,0.0,1.0
33.0,209,0.0,0.0,1.0,1.0,0.0,1.0,1.0
33.0,211,3.0,8.0,9.0,6.0,3.0,3.0,0.6666666666666666
33.0,87,11.0,0.0,23.0,7.0,16.0,14.0,0.30434782608695654
33.0,88,3.0,0.0,10.0,7.0,3.0,0.0,0.7
33.0,90,7.0,7.0,36.0,30.0,6.0,0.0,0.8333333333333334
33.0,224,3.0,8.0,14.0,11.0,3.0,0.0,0.7857142857142857
33.0,100,12.0,38.0,103.0,95.0,8.0,0.0,0.9223300970873787
33.0,229,8.0,28.0,90.0,82.0,8.0,0.0,0.9111111111111111
33.0,230,11.0,21.0,49.0,38.0,11.0,0.0,0.7755102040816326
33.0,231,3.0,0.0,36.0,40.0,-4.0,3.0,1.1111111111111112
33.0,232,0.0,0.0,3.0,4.0,-1.0,1.0,1.3333333333333333
33.0,233,7.0,16.0,69.0,69.0,0.0,0.0,1.0
33.0,234,1.0,21.0,55.0,54.0,1.0,0.0,0.9818181818181818
33.0,107,6.0,16.0,89.0,83.0,6.0,0.0,0.9325842696629213
33.0,236,0.0,16.0,176.0,176.0,0.0,0.0,1.0
33.0,237,0.0,31.0,123.0,123.0,0.0,0.0,1.0
33.0,238,0.0,11.0,88.0,97.0,-9.0,0.0,1.1022727272727273
33.0,239,0.0,32.0,88.0,93.0,-5.0,0.0,1.0568181818181819
33.0,113,9.0,8.0,49.0,40.0,9.0,0.0,0.8163265306122449
33.0,114,6.0,0.0,17.0,13.0,4.0,2.0,0.7647058823529411
33.0,243,2.0,0.0,2.0,0.0,2.0,1.0,0.0
33.0,116,4.0,0.0,10.0,5.0,5.0,4.0,0.5
33.0,244,0.0,0.0,5.0,5.0,0.0,0.0,1.0
33.0,246,8.0,0.0,25.0,18.0,7.0,0.0,0.72
33.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,249,13.0,7.0,42.0,35.0,7.0,0.0,0.8333333333333334
33.0,125,0.0,1.0,10.0,10.0,0.0,0.0,1.0
33.0,127,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
